# y : intensity
#y4 y2 y1 y5 time y3
0.7264 -0.5303 -1.2912 -1.1991 13.59 0.6036
1.5707 -0.694 -1.3866 -0.8957 13.6 0.4048
2.0617 -0.8548 -1.5397 0.0236 13.61 0.2288
2.0677 -0.9969 -1.7994 0.7228 13.62 0.0708
1.8835 -1.1933 -2.1801 0.306 13.63 -0.0569
0.7454 -1.3074 -2.3375 -0.7185 13.64 -0.1352
-0.08 -1.6723 -2.2247 -1.3485 13.65 -0.1998
-0.3575 -1.7264 -2.5796 -0.9066 13.66 -0.1688
0.007 -1.8053 -2.5997 -0.0195 13.67 -0.1168
0.6656 -2.1511 -2.6169 0.6004 13.68 -0.0108
0.8789 -2.1743 -2.4772 0.1421 13.69 0.1442
0.5923 -2.3862 -2.5353 -0.8672 13.7 0.3509
-0.3212 -2.4933 -2.438 -1.4684 13.71 0.5092
-1.1451 -2.3143 -2.3355 -1.1448 13.72 0.6918
-1.8183 -2.2581 -2.6447 -0.0767 13.73 1.0532
-1.6508 -2.3724 -2.2492 0.4526 13.74 1.0695
-0.7326 -2.2185 -2.1236 -0.0281 13.75 1.4135
-0.1208 -2.1954 -2.1554 -1.1586 13.76 1.6055
0.0633 -1.7837 -1.9012 -1.51 13.77 1.5543
-0.4016 -1.7108 -1.6408 -1.028 13.78 1.7527
-1.0872 -1.3319 -1.7354 -0.1286 13.79 1.7317
-1.4399 -1.2918 -1.4922 0.3194 13.8 1.6594
-1.4064 -0.9001 -1.2142 -0.1857 13.81 1.5497
-0.6305 -0.7056 -0.9938 -1.2305 13.82 1.4051
0.3438 -0.3882 -0.882 -1.7552 13.83 1.2273
0.9182 -0.0784 -0.7649 -1.118 13.84 0.9526
0.9102 0.2118 -0.5617 -0.2001 13.85 0.6494
0.2802 0.5114 -0.3945 0.243 13.86 0.3523
-0.3186 0.6949 -0.3268 -0.3267 13.87 0.1185
-0.4792 0.9681 -0.2355 -1.2524 13.88 -0.1265
0.0419 1.1889 -0.1361 -1.8885 13.89 -0.3452
0.8796 1.3298 -0.0899 -1.1678 13.9 -0.4957
1.4647 1.4134 -0.0494 -0.2283 13.91 -0.5971
1.7736 1.4339 -0.0359 0.119 13.92 -0.6716
1.0634 1.5157 -0.0415 -0.5616 13.93 -0.8452
0.069 1.3904 -0.0617 -1.6133 13.94 -0.77
-0.5769 1.5097 -0.1038 -1.894 13.95 -0.6753
-0.5966 1.3063 -0.1478 -1.2021 13.96 -0.5257
-0.0995 1.0521 -0.2267 -0.3183 13.97 -0.4152
0.5113 0.9324 -0.2676 0.0066 13.98 -0.2141
0.6303 0.7496 -0.3461 -0.6129 13.99 -0.0033
0.1036 0.5536 -0.4917 -1.6661 14.0 0.2032
-0.9241 0.2352 -0.4984 -1.8668 14.01 0.3988
-1.7235 -0.0094 -0.5916 -1.2135 14.02 0.5909
-2.3415 -0.26 -0.7691 -0.3449 14.03 0.6326
-1.6778 -0.5799 -0.7436 -0.0997 14.04 0.7625
-1.2123 -0.8716 -0.8449 -0.782 14.05 0.879
-0.6566 -1.0229 -0.9423 -1.6444 14.06 0.8383
-0.7159 -1.3011 -1.0617 -2.2142 14.07 0.8044
-1.3873 -1.4512 -0.9385 -1.4034 14.08 0.6322
-2.1353 -1.7242 -1.1093 -0.4049 14.09 0.539
-2.4268 -1.8073 -0.9839 -0.1797 14.1 0.3213
-2.3197 -1.7537 -1.1494 -0.9044 14.11 0.1245
-1.3471 -1.789 -1.0519 -1.942 14.12 -0.1065
-0.4876 -1.8422 -1.0036 -2.2746 14.13 -0.3538
-0.1062 -2.0445 -0.9582 -1.2778 14.14 -0.5492
-0.3231 -1.9173 -0.9871 -0.4292 14.15 -0.7473
-1.0158 -1.765 -1.0591 -0.2951 14.16 -1.0074
-1.4345 -1.7682 -0.8945 -1.174 14.17 -1.1177
-1.2134 -1.4303 -0.9604 -2.0128 14.18 -1.1365
-0.6583 -1.2172 -0.9309 -2.0229 14.19 -1.1444
0.2993 -1.0125 -0.8764 -1.4314 14.2 -1.3334
0.8629 -0.9081 -0.7992 -0.4197 14.21 -1.1197
0.8676 -0.6067 -0.6804 -0.347 14.22 -1.0156
0.2543 -0.4739 -0.7517 -1.2864 14.23 -0.8298
-0.575 -0.2707 -0.7361 -2.188 14.24 -0.6822
-0.8997 -0.0602 -0.7424 -2.2161 14.25 -0.5131
-0.762 0.1126 -0.7451 -1.1904 14.26 -0.2157
-0.047 0.2726 -0.7697 -0.4148 14.27 0.0046
0.5255 0.4288 -0.7775 -0.3717 14.28 0.2235
0.5093 0.5415 -0.7279 -1.1368 14.29 0.4174
-0.119 0.6232 -0.7977 -2.2187 14.3 0.6715
-1.1259 0.7539 -1.006 -2.0719 14.31 0.7577
-2.0802 0.7071 -0.9476 -1.1451 14.32 0.7637
-2.1917 0.6848 -0.9968 -0.4002 14.33 0.8821
-1.7753 0.75 -1.2419 -0.4469 14.34 0.8111
-1.0212 0.655 -1.16 -1.323 14.35 0.7245
-0.7746 0.5962 -1.2453 -2.322 14.36 0.5595
-1.0758 0.5937 -1.5747 -1.9248 14.37 0.4646
-2.0822 0.5423 -1.7001 -1.2735 14.38 0.2596
-2.6533 0.5013 -1.5085 -0.3402 14.39 0.0325
-3.0865 0.3951 -1.8961 -0.4058 14.4 -0.1828
-2.4744 0.2998 -1.9658 -1.4 14.41 -0.4086
-1.8418 0.2587 -1.901 -2.2659 14.42 -0.6499
