# label : secret experiment #3557
#y6 y1 time y2 y4 y5 y3
-0.5901 -0.1732 11.54 0.0216 -0.5991 -1.0038 -0.2319
-0.7257 0.0541 11.55 0.0962 -0.1974 -1.8025 -0.1147
-0.9143 0.2902 11.56 0.1428 0.1775 -1.1597 -0.0206
-1.0314 0.5967 11.57 0.1937 0.5014 -1.7844 0.0692
-1.1937 0.8215 11.58 0.2276 0.6541 -1.0462 0.1542
-1.1975 0.9854 11.59 0.2665 0.6368 -1.905 0.2033
-1.4776 1.3586 11.6 0.2495 0.53 -1.125 0.2512
-1.6072 1.5241 11.61 0.2515 0.314 -1.8542 0.3475
-1.5026 1.5437 11.62 0.2423 0.0918 -1.0946 0.3856
-1.6026 1.588 11.63 0.2273 -0.1793 -1.6979 0.4369
-1.5434 1.4717 11.64 0.1647 -0.3791 -1.1287 0.4597
-1.8878 1.6271 11.65 0.1268 -0.4413 -1.8874 0.4132
-1.8641 1.4993 11.66 0.0712 -0.4153 -1.0735 0.406
-1.6704 1.3158 11.67 0.0166 -0.2749 -1.6213 0.4442
-1.7278 0.9914 11.68 -0.0475 -0.0244 -1.1212 0.416
-1.5787 0.7863 11.69 -0.117 0.3745 -1.7989 0.4233
-1.5873 0.533 11.7 -0.2037 0.7532 -1.0274 0.3965
-1.4889 0.3205 11.71 -0.3008 1.3766 -1.8122 0.3476
-1.3941 0.1123 11.72 -0.3507 1.8462 -0.9468 0.3321
-1.3701 -0.0593 11.73 -0.4673 1.9432 -1.6448 0.2914
-1.1693 -0.1705 11.74 -0.5416 2.3874 -0.9408 0.3055
-1.0681 -0.2765 11.75 -0.6168 2.2592 -1.7857 0.2715
-1.0714 -0.2473 11.76 -0.6678 2.17 -0.9751 0.2324
-0.8808 -0.2022 11.77 -0.6877 2.076 -1.8554 0.1836
-0.7939 -0.1263 11.78 -0.8253 1.5044 -1.049 0.1563
-0.679 0.0302 11.79 -0.8054 1.2317 -1.6922 0.1065
-0.5788 0.2201 11.8 -0.9375 0.9268 -0.8975 0.0865
-0.4674 0.4617 11.81 -0.9437 0.6476 -1.6889 0.0628
-0.3505 0.7036 11.82 -0.8805 0.3944 -0.894 0.0418
-0.1981 0.991 11.83 -0.9988 0.2893 -1.7132 0.0305
-0.1194 1.3014 11.84 -1.0338 0.3661 -0.9646 0.0183
-0.0494 1.4332 11.85 -0.9835 0.5206 -1.6554 0.015
0.0175 1.6656 11.86 -0.9632 0.7573 -0.8901 0.0183
0.0686 1.6438 11.87 -0.9576 1.154 -1.5541 0.0235
0.1036 1.7815 11.88 -0.94 1.307 -0.7985 0.0336
0.1113 1.863 11.89 -0.816 1.7567 -1.5931 0.0541
0.1239 2.0157 11.9 -0.6977 1.6488 -0.7786 0.0717
0.1062 1.8608 11.91 -0.6375 1.6767 -1.5805 0.0957
0.064 1.678 11.92 -0.6256 1.7984 -0.6568 0.1354
0.0096 1.4557 11.93 -0.549 1.3569 -1.6072 0.165
-0.0557 1.2307 11.94 -0.4326 0.9854 -0.7008 0.2085
-0.1458 0.9691 11.95 -0.274 0.5825 -1.6488 0.2577
-0.2349 0.7316 11.96 -0.1651 0.1435 -0.6009 0.3324
-0.3086 0.5375 11.97 -0.0576 -0.3174 -1.3309 0.3403
-0.4148 0.3102 11.98 0.0682 -0.6745 -0.5982 0.3644
-0.5325 0.1838 11.99 0.2055 -0.8677 -1.4428 0.465
-0.6681 0.0537 12.0 0.302 -1.0349 -0.5633 0.5187
-0.793 -0.0049 12.01 0.4768 -0.9862 -1.4715 0.4999
-0.9554 -0.0076 12.02 0.601 -0.6637 -0.5164 0.5981
-1.0281 0.0478 12.03 0.7274 -0.4859 -1.2256 0.5736
-1.1085 0.1572 12.04 0.7711 -0.1087 -0.3948 0.5948
-1.4019 0.3265 12.05 1.0071 0.2222 -1.2793 0.7337
-1.5004 0.5343 12.06 1.0693 0.4778 -0.3401 0.7209
-1.5809 0.7918 12.07 1.2153 0.6878 -1.238 0.7723
-1.5509 0.9818 12.08 1.3157 0.7774 -0.3018 0.6811
-1.6736 1.3072 12.09 1.4219 0.7764 -1.3325 0.737
-1.8346 1.4085 12.1 1.4959 0.5333 -0.2432 0.8092
-1.6919 1.5643 12.11 1.4015 0.2496 -1.2368 0.6777
-1.7028 1.7473 12.12 1.4489 -0.049 -0.1985 0.7776
-1.81 2.0938 12.13 1.6022 -0.3707 -1.0205 0.7085
-1.814 1.9651 12.14 1.5289 -0.6154 -0.1421 0.7144
-1.806 1.9302 12.15 1.5684 -0.8834 -1.0183 0.641
-1.5839 1.7938 12.16 1.6656 -0.8567 -0.0872 0.62
-1.6333 1.8157 12.17 1.5344 -0.7137 -0.9313 0.5287
-1.5202 1.6868 12.18 1.4519 -0.52 -0.0301 0.5292
-1.3764 1.4999 12.19 1.358 -0.1328 -0.9128 0.4519
-1.2129 1.2951 12.2 1.4667 0.297 0.0315 0.3929
-1.1457 0.942 12.21 1.4116 0.7938 -0.9658 0.2744
-0.9136 0.8282 12.22 1.366 1.3145 0.0953 0.2192
-0.7818 0.6189 12.23 1.0753 1.6418 -0.8391 0.1415
-0.7448 0.3305 12.24 1.0339 1.723 0.1407 0.0816
-0.5583 0.1862 12.25 0.9953 2.1474 -0.8429 0.0037
-0.4422 0.0898 12.26 0.8715 1.9675 0.189 -0.0647
-0.2679 0.0391 12.27 0.7287 2.0797 -0.7537 -0.1247
-0.1281 0.0462 12.28 0.681 1.5961 0.2455 -0.1849
0.0183 0.1127 12.29 0.6185 1.2899 -0.8137 -0.2285
0.1597 0.2024 12.3 0.4792 1.1342 0.2991 -0.2859
0.2563 0.3747 12.31 0.3591 0.8732 -0.7036 -0.3517
0.3377 0.5878 12.32 0.2232 0.8211 0.4038 -0.3864
0.4971 0.8048 12.33 0.1422 0.7358 -0.7096 -0.4041
0.5585 1.1357 12.34 0.0328 0.8419 0.4704 -0.4068
0.6469 1.3029 12.35 -0.0654 1.0209 -0.6497 -0.4162
0.6359 1.3589 12.36 -0.1425 1.5065 0.4923 -0.3933
0.7157 1.5934 12.37 -0.2197 1.8547 -0.5614 -0.4366
0.6381 1.7564 12.38 -0.3287 2.3061 0.5083 -0.3569
0.6089 2.0913 12.39 -0.3533 2.3833 -0.4876 -0.3357
0.583 1.9079 12.4 -0.4011 2.6959 0.584 -0.2747
0.6242 1.921 12.41 -0.5002 2.9802 -0.5144 -0.2158
0.5158 1.8002 12.42 -0.509 3.1356 0.6417 -0.1367
0.4306 1.7797 12.43 -0.5066 2.9871 -0.4481 -0.0558
0.4024 1.3923 12.44 -0.5353 2.274 0.6562 0.0418
0.2895 1.2937 12.45 -0.4805 2.122 -0.4136 0.1604
0.2042 1.1554 12.46 -0.4941 1.4616 0.7596 0.2766
0.0932 0.8604 12.47 -0.4652 1.1591 -0.3196 0.3687
-0.0109 0.5699 12.48 -0.4249 0.8068 0.8075 0.5452
-0.127 0.2875 12.49 -0.3843 0.6053 -0.3402 0.6649
-0.2194 0.1087 12.5 -0.3052 0.4719 0.8268 0.749
-0.3545 -0.0445 12.51 -0.2582 0.4643 -0.2801 1.0484
-0.456 -0.1437 12.52 -0.2127 0.5124 0.8787 1.1793
-0.5363 -0.1856 12.53 -0.1182 0.8354 -0.2443 1.3317
-0.5867 -0.1692 12.54 -0.0326 1.0305 0.991 1.5036
-0.6303 -0.1201 12.55 0.0508 1.2336 -0.1994 1.5963
-0.7574 0.0031 12.56 0.1456 1.5836 0.9489 1.8951
-0.6854 0.1734 12.57 0.2325 1.7221 -0.1965 2.0477
-0.7562 0.3546 12.58 0.3537 1.5528 0.9783 1.8438
-0.7033 0.643 12.59 0.3859 1.422 -0.1481 2.1791
-0.7257 0.832 12.6 0.4982 1.1076 1.1261 2.4965
-0.6702 1.0363 12.61 0.5721 0.7945 -0.1297 2.3699
-0.5964 1.2703 12.62 0.6843 0.3685 0.9869 2.2532
-0.6021 1.3442 12.63 0.692 -0.0428 -0.0971 2.4999
-0.4766 1.5374 12.64 0.7721 -0.4052 1.1735 2.5517
-0.3413 1.5565 12.65 0.9341 -0.7202 -0.0836 2.9086
-0.2567 1.5873 12.66 0.8957 -0.9455 1.1923 2.5417
-0.1256 1.4671 12.67 0.9348 -1.029 -0.0644 2.9145
0.0141 1.5134 12.68 1.0722 -0.7961 1.1479 2.7742
0.1732 1.3495 12.69 0.9718 -0.677 -0.0412 2.9897
0.3236 1.0031 12.7 0.9759 -0.3368 1.2171 2.4606
0.4999 0.7657 12.71 1.0008 0.0679 -0.0234 2.7053
0.6968 0.5335 12.72 1.1409 0.4677 1.154 2.7144
0.8709 0.2508 12.73 1.074 0.7644 -0.0102 2.7489
1.0022 0.0211 12.74 0.8912 1.0211 1.2808 2.3226
1.1413 -0.2261 12.75 1.004 1.1661 0.0036 2.2528
