# x : time signal
# y : signal strength
#time y5 y4 y2 y6 y1 y3
11.55 -0.5096 -0.6851 0.012 -0.2671 -0.6776 1.9128
11.56 -0.3144 -0.8303 -0.057 -0.0516 -0.7197 2.2414
11.57 -0.192 -0.9141 -0.1231 -0.0492 -0.7935 2.4095
11.58 0.0086 -1.0303 -0.2006 -0.2777 -0.9684 2.1511
11.59 0.2333 -1.1281 -0.3002 -0.673 -1.2406 2.2882
11.6 0.41 -1.0101 -0.3941 -1.2633 -1.4117 2.3023
11.61 0.644 -1.0929 -0.5282 -1.901 -1.4773 2.262
11.62 0.8378 -1.0345 -0.5746 -2.1459 -1.5644 2.1471
11.63 1.1168 -0.77 -0.7477 -2.3676 -1.5893 1.8109
11.64 1.3207 -0.754 -0.7225 -2.3711 -1.8951 1.5034
11.65 1.6309 -0.5148 -0.8655 -2.1889 -1.7807 1.0647
11.66 1.6682 -0.2486 -0.8138 -1.6292 -2.1439 0.8925
11.67 2.0747 0.0101 -0.9701 -1.2824 -2.0882 0.5747
11.68 2.1768 0.3039 -1.047 -0.979 -2.0426 0.2212
11.69 2.3256 0.6579 -0.998 -0.6833 -2.215 -0.0277
11.7 2.5538 0.9964 -1.0182 -0.7193 -2.0739 -0.2481
11.71 2.6363 1.3218 -0.8961 -0.9365 -2.131 -0.4204
11.72 2.5769 1.3759 -0.8969 -1.2948 -1.8437 -0.5416
11.73 2.3523 1.7572 -0.7358 -1.6291 -1.8397 -0.5053
11.74 2.2671 2.0445 -0.6889 -2.1048 -1.763 -0.5391
11.75 2.1246 2.155 -0.6049 -2.4937 -1.4799 -0.4641
11.76 2.258 2.2878 -0.4613 -2.7809 -1.3439 -0.4165
11.77 2.0171 2.5633 -0.3453 -2.6565 -1.1889 -0.321
11.78 1.8378 2.761 -0.2021 -2.5126 -0.9333 -0.1787
11.79 1.9747 2.5835 -0.0285 -2.3618 -0.6969 -0.0379
11.8 1.75 2.5803 0.1298 -1.6948 -0.4675 0.0819
11.81 1.5422 2.6603 0.3015 -1.3809 -0.3044 0.1764
11.82 1.3697 2.6171 0.5404 -1.1503 -0.148 0.2598
11.83 1.2953 2.4017 0.6949 -0.9216 0.0032 0.2769
11.84 1.1295 1.9222 0.8559 -1.157 0.1438 0.3018
11.85 0.9636 1.8321 1.09 -1.4693 0.2404 0.262
11.86 0.7275 1.5324 1.3052 -1.7259 0.3357 0.1659
11.87 0.727 1.111 1.4878 -2.254 0.4027 0.0607
11.88 0.6722 0.904 1.5787 -2.9493 0.3852 -0.0607
11.89 0.6805 0.5976 1.609 -2.841 0.4048 -0.194
11.9 0.5877 0.2883 1.6234 -3.1353 0.4168 -0.3809
11.91 0.7365 -0.0302 1.9115 -2.7551 0.3182 -0.476
11.92 0.785 -0.2992 2.0524 -2.3503 0.2507 -0.5533
11.93 0.8045 -0.5773 1.7932 -1.6165 0.1477 -0.6465
11.94 0.998 -0.6979 2.1073 -1.278 0.0169 -0.7112
11.95 1.0068 -0.877 1.9064 -0.8833 -0.1266 -0.6849
11.96 1.1155 -0.9413 2.107 -0.8102 -0.2435 -0.5536
11.97 1.236 -1.0054 1.9013 -0.7703 -0.4222 -0.4936
11.98 1.5011 -0.9606 1.8411 -1.0561 -0.5625 -0.2565
11.99 1.5947 -1.0474 1.776 -1.4946 -0.7058 -0.0266
12.0 1.7283 -0.8762 1.612 -1.7193 -0.7501 0.2604
12.01 1.6225 -0.6881 1.6487 -2.0069 -0.9769 0.4987
12.02 1.9545 -0.5405 1.5382 -2.349 -0.959 0.8781
12.03 1.9366 -0.3054 1.2474 -2.2469 -1.0973 1.1915
12.04 1.954 -0.0276 1.1413 -2.0287 -1.0983 1.4202
12.05 2.1515 0.249 1.0642 -1.7126 -1.0977 1.6036
12.06 2.0777 0.5748 0.9218 -1.2076 -1.0783 1.8789
12.07 1.6915 0.8861 0.8279 -0.7177 -1.0218 2.0216
12.08 1.8714 1.0497 0.7399 -0.2655 -1.1383 2.0086
12.09 1.6941 1.3262 0.6555 -0.0716 -0.9078 1.9958
12.1 1.5636 1.5634 0.5568 -0.0779 -0.7915 1.8299
12.11 1.2961 2.1298 0.4434 -0.3296 -0.6683 1.8902
12.12 1.1313 2.0298 0.3781 -0.6393 -0.5527 1.4998
12.13 0.8496 2.1633 0.3237 -1.0847 -0.3656 1.0962
12.14 0.6619 2.2681 0.3599 -1.3747 -0.2383 0.8598
12.15 0.4322 2.4917 0.3336 -1.6707 -0.0457 0.4173
12.16 0.2277 2.7498 0.3386 -1.5604 0.1242 0.0576
12.17 0.0344 2.4918 0.373 -1.5317 0.3008 -0.3675
12.18 -0.1879 2.2468 0.4209 -1.0706 0.5132 -0.6564
12.19 -0.3837 2.5304 0.4652 -0.4814 0.6676 -0.967
12.2 -0.5334 2.2962 0.6349 0.0364 0.7134 -1.324
12.21 -0.6465 2.18 0.7078 0.4178 0.8764 -1.5534
12.22 -0.7058 1.7573 0.8787 0.6155 0.9968 -1.5374
12.23 -0.9183 1.8494 0.9404 0.68 0.9299 -1.88
12.24 -0.8675 1.3887 1.0705 0.4853 0.9997 -1.7423
12.25 -0.8661 1.3384 1.1728 0.0912 0.9667 -1.51
12.26 -0.8507 1.0895 1.2582 -0.3512 1.0804 -1.531
12.27 -0.8556 0.9409 1.5176 -0.6711 0.9599 -1.4233
12.28 -0.7329 0.7784 1.6065 -1.0225 0.7932 -1.0818
12.29 -0.5844 0.5214 1.9136 -0.9956 0.7517 -0.9468
12.3 -0.4878 0.4082 1.9242 -0.7526 0.6482 -0.656
12.31 -0.3361 0.2669 2.1074 -0.4243 0.5157 -0.3626
12.32 -0.1452 0.213 2.1459 0.0202 0.2896 -0.1159
12.33 0.0326 0.1467 2.0037 0.5194 0.1496 0.0976
12.34 0.2101 0.1205 2.1422 0.8208 -0.0239 0.258
12.35 0.4024 0.1252 2.4068 1.1191 -0.1936 0.4168
12.36 0.5769 0.1276 2.1364 1.2068 -0.3276 0.4742
12.37 0.669 0.1995 2.2163 0.8577 -0.5075 0.4732
12.38 0.7994 0.2329 2.3776 0.4359 -0.5972 0.5065
12.39 0.9784 0.3238 2.0665 0.0143 -0.8253 0.4108
12.4 0.9793 0.4142 1.8873 -0.396 -0.832 0.3238
12.41 1.0319 0.5182 1.939 -0.7931 -1.0038 0.2269
12.42 1.2105 0.6002 2.076 -0.897 -0.9663 0.0948
12.43 1.0581 0.773 1.6093 -0.6987 -1.0414 -0.0263
12.44 1.1634 0.8863 1.7833 -0.4277 -1.0622 -0.141
12.45 0.9665 0.8207 1.4518 0.0362 -0.9024 -0.1895
12.46 0.899 0.9425 1.3395 0.4641 -0.9483 -0.2275
12.47 0.8205 1.0215 1.0669 0.8424 -0.802 -0.2482
12.48 0.7038 1.0761 0.985 1.0036 -0.6683 -0.199
12.49 0.595 1.0741 0.8155 1.0892 -0.5764 -0.1458
12.5 0.5569 1.1172 0.701 0.8008 -0.4318 -0.0288
12.51 0.3569 0.9133 0.5322 0.3795 -0.2709 0.1075
12.52 0.2683 0.8926 0.359 -0.1499 -0.1171 0.258
12.53 0.1419 0.9099 0.2173 -0.6572 0.0417 0.4323
12.54 0.063 0.81 0.1074 -0.9808 0.1832 0.6553
12.55 -0.0118 0.9006 0.0096 -1.2147 0.3049 0.7565
12.56 -0.0578 0.732 -0.0771 -1.1168 0.4187 0.9599
12.57 -0.0766 0.728 -0.1506 -0.8393 0.5889 1.0407
12.58 -0.0744 0.6819 -0.1824 -0.449 0.6598 0.9417
12.59 -0.039 0.6674 -0.2227 0.0094 0.6522 0.9565
12.6 0.0375 0.6199 -0.2369 0.3907 0.6689 0.9349
12.61 0.1467 0.6649 -0.2495 0.5487 0.7118 0.7246
12.62 0.2938 0.6792 -0.1923 0.5338 0.6524 0.475
12.63 0.4462 0.731 -0.1465 0.2672 0.5921 0.1899
12.64 0.5527 0.7741 -0.097 -0.1372 0.5267 -0.095
12.65 0.8523 0.7124 -0.0136 -0.6772 0.4739 -0.4803
12.66 0.9521 0.8029 0.0798 -1.278 0.3086 -0.8419
12.67 1.3562 0.9404 0.1853 -1.5846 0.1298 -1.1299
12.68 1.6095 0.9578 0.3183 -1.5874 -0.0298 -1.5901
12.69 1.845 1.0499 0.4108 -1.7407 -0.2164 -1.8227
12.7 2.0196 1.2874 0.5816 -1.5162 -0.4118 -2.0773
12.71 2.239 1.4176 0.6427 -1.1554 -0.6132 -2.0179
12.72 2.4452 1.3579 0.7288 -0.62 -0.7188 -2.2288
12.73 2.5387 1.6288 0.8945 -0.3064 -1.0237 -2.2757
12.74 2.5921 1.4807 0.8897 -0.0839 -1.0166 -2.3287
12.75 2.5588 1.5661 0.9957 -0.0813 -1.3949 -2.1695
12.76 2.9959 1.7492 1.147 -0.333 -1.3208 -2.1398
12.77 3.0723 1.4353 1.1419 -0.7609 -1.4007 -1.833
12.78 2.8688 1.5391 1.2858 -1.185 -1.6325 -1.377
12.79 2.9109 1.4346 1.3811 -1.7544 -1.7772 -1.0259
12.8 2.5057 1.3637 1.1572 -2.1626 -1.6704 -0.6796
12.81 2.6579 1.2246 1.3112 -2.4873 -1.5028 -0.344
12.82 2.7529 0.9323 1.144 -2.3711 -1.5284 -0.0247
12.83 2.179 0.761 1.1807 -1.9159 -1.4861 0.319
12.84 2.2237 0.5112 1.1261 -1.5524 -1.589 0.5577
12.85 1.8218 0.3339 0.9419 -1.113 -1.2078 0.8209
12.86 1.9659 0.0727 0.923 -0.7238 -1.2776 0.9369
12.87 1.6959 -0.1649 0.7297 -0.5315 -1.0447 1.0206
12.88 1.4433 -0.3687 0.6603 -0.4698 -0.8298 0.9985
12.89 1.3863 -0.6611 0.5261 -0.5875 -0.7452 0.9787
12.9 1.0657 -0.8344 0.338 -1.0042 -0.5672 0.8667
12.91 1.1201 -1.0352 0.1775 -1.3459 -0.4755 0.7399
12.92 0.9207 -1.0105 0.0216 -2.0387 -0.3409 0.5308
12.93 0.7635 -1.203 -0.1357 -2.378 -0.1725 0.3333
12.94 0.7324 -1.1887 -0.274 -2.5755 -0.0761 0.0812
12.95 0.6984 -1.2056 -0.4153 -2.1879 0.0008 -0.1329
12.96 0.77 -1.1356 -0.517 -1.9711 0.0543 -0.3671
12.97 0.8113 -1.2092 -0.6363 -1.8144 0.0993 -0.5689
12.98 0.7417 -1.0491 -0.7316 -1.1232 0.0975 -0.6194
12.99 0.9707 -0.8662 -0.9318 -0.8047 0.078 -0.8492
13.0 0.9628 -0.6246 -0.9492 -0.395 0.0232 -0.7893
13.01 1.1386 -0.3469 -1.0737 -0.2803 -0.0573 -0.9351
13.02 1.0992 -0.0843 -1.0359 -0.4032 -0.156 -0.8459
13.03 1.2896 0.2027 -1.047 -0.6426 -0.285 -0.8478
13.04 1.4936 0.4441 -1.0368 -1.133 -0.4554 -0.7434
13.05 1.5175 0.7262 -0.8751 -1.395 -0.5882 -0.5432
13.06 1.5855 0.974 -0.9144 -1.997 -0.8075 -0.5163
13.07 1.8204 1.1988 -0.8646 -1.8401 -0.8401 -0.4056
13.08 1.7621 1.65 -0.7693 -1.9803 -1.0021 -0.3454
13.09 1.7788 1.8312 -0.6271 -1.551 -1.1602 -0.3274
13.1 1.9748 1.9413 -0.491 -1.1492 -1.4569 -0.3083
13.11 1.9339 1.8699 -0.3501 -0.6935 -1.6534 -0.3957
13.12 1.7604 1.9072 -0.231 -0.1964 -1.8047 -0.4488
13.13 1.8017 1.934 -0.1001 0.1593 -1.6886 -0.6131
13.14 1.4354 1.9846 0.0534 0.3516 -1.698 -0.806
13.15 1.3687 1.8481 0.2155 0.3075 -1.9172 -0.9594
13.16 1.2475 1.6236 0.3443 0.0559 -1.9794 -1.2174
13.17 1.0346 1.5571 0.5089 -0.3254 -1.9207 -1.2914
13.18 0.9052 1.4262 0.6175 -0.7535 -1.9609 -1.7855
13.19 0.6436 1.061 0.7053 -1.1059 -1.6061 -2.0385
13.2 0.3923 0.7639 0.8028 -1.273 -1.7695 -1.9779
13.21 0.1462 0.4032 0.9267 -1.271 -1.421 -2.2583
13.22 -0.0809 0.0491 0.9447 -1.0068 -1.3448 -2.128
13.23 -0.2982 -0.2716 0.9393 -0.437 -1.1965 -2.2754
13.24 -0.5113 -0.5825 1.1563 0.0528 -1.1823 -2.3376
13.25 -0.7712 -0.9861 1.1116 0.5258 -0.8185 -1.9627
13.26 -0.8573 -1.2714 1.0546 0.9482 -0.7467 -1.7944
13.27 -0.9572 -1.3972 0.9565 1.1628 -0.5177 -1.5944
13.28 -1.0966 -1.6042 1.0756 1.127 -0.3377 -1.2249
13.29 -1.3062 -1.9682 0.9667 0.9181 -0.1839 -0.8905
13.3 -1.145 -2.1899 0.788 0.5782 -0.0167 -0.4924
13.31 -1.3758 -2.3358 0.7214 0.1363 0.1278 -0.1901
13.32 -1.1944 -2.0039 0.607 -0.2043 0.2372 0.1701
13.33 -1.127 -2.101 0.5715 -0.417 0.335 0.4699
13.34 -1.155 -2.2416 0.4468 -0.4182 0.3669 0.832
13.35 -0.8922 -1.9961 0.2994 -0.1522 0.4401 0.9764
13.36 -0.7573 -1.5884 0.1661 0.2548 0.4628 1.0598
13.37 -0.647 -1.4386 0.0462 0.7913 0.3799 1.2224
13.38 -0.4818 -1.4263 -0.0706 1.1398 0.3386 1.3171
13.39 -0.3144 -0.9797 -0.2007 1.7724 0.2704 1.1455
13.4 -0.1589 -0.8447 -0.3008 1.8934 0.1869 0.8645
13.41 -0.0069 -0.5732 -0.3889 1.9038 0.0836 0.7852
13.42 0.1442 -0.2744 -0.4024 1.7032 -0.0433 0.4828
13.43 0.2982 0.0035 -0.4717 1.2476 -0.1814 0.1322
13.44 0.3657 0.2207 -0.5305 0.7367 -0.3023 -0.2277
13.45 0.4945 0.4672 -0.5592 0.3651 -0.4204 -0.5977
13.46 0.5849 0.6526 -0.6109 0.0921 -0.5323 -0.8825
13.47 0.5662 0.8487 -0.5291 0.042 -0.7426 -1.257
13.48 0.6506 0.9819 -0.4448 0.2306 -0.8357 -1.4068
13.49 0.5861 0.9528 -0.4029 0.5827 -0.8465 -1.8657
13.5 0.5146 0.9943 -0.3635 0.9395 -0.9663 -1.8209
13.51 0.4931 0.9512 -0.2493 1.5133 -1.0376 -1.9487
13.52 0.3658 0.8961 -0.1237 2.0135 -0.9473 -2.1364
13.53 0.2793 0.863 -0.001 1.9466 -1.0104 -2.1751
13.54 0.1523 0.6472 0.1432 2.1756 -0.9858 -1.979
13.55 0.0204 0.5488 0.2775 1.8611 -0.8538 -1.7233
13.56 -0.1255 0.29 0.4333 1.3197 -0.6916 -1.8719
13.57 -0.2386 0.118 0.6207 0.8351 -0.624 -1.6673
13.58 -0.385 -0.0914 0.7622 0.4007 -0.5042 -1.3757
13.59 -0.5226 -0.3274 0.9916 0.0723 -0.2959 -1.2426
13.6 -0.6313 -0.5289 1.1907 -0.0366 -0.1051 -1.1238
13.61 -0.6584 -0.7382 1.2655 0.0668 0.0948 -0.8917
13.62 -0.738 -0.8175 1.2565 0.3376 0.3362 -0.9054
13.63 -0.6912 -1.0083 1.5215 0.8397 0.4872 -0.7962
13.64 -0.7184 -1.1512 1.6782 1.2526 0.7806 -0.7978
13.65 -0.6872 -1.4197 1.5193 1.6591 0.8956 -0.8209
13.66 -0.6249 -1.4419 1.788 1.6834 1.1129 -0.919
13.67 -0.5147 -1.4525 1.78 1.5886 1.2534 -1.0057
13.68 -0.3798 -1.5535 1.8969 1.4848 1.4657 -1.1427
13.69 -0.2481 -1.4103 1.7323 1.0602 1.5842 -1.1848
13.7 -0.0489 -1.5656 1.9317 0.4337 1.6486 -1.3063
13.71 0.1514 -1.4689 1.6689 -0.0134 1.7907 -1.3437
13.72 0.3536 -1.5418 1.5831 -0.3769 1.7463 -1.5556
13.73 0.5846 -1.2898 1.6526 -0.5462 1.8337 -1.5738
13.74 0.815 -1.2726 1.6356 -0.5111 1.6886 -1.5308
13.75 1.0041 -1.29 1.4903 -0.232 1.6799 -1.4985
13.76 1.1501 -1.101 1.4234 0.1987 1.8274 -1.3099
13.77 1.4585 -1.0183 1.1231 0.5734 1.6414 -1.2359
13.78 1.4663 -0.8683 1.0532 0.9185 1.45 -0.9518
13.79 1.8186 -0.9652 0.8772 1.1666 1.2949 -0.6737
13.8 1.8801 -0.9028 0.7968 1.0205 1.2936 -0.4531
13.81 1.8503 -0.897 0.6276 0.8599 1.1181 -0.1946
13.82 1.7709 -0.7934 0.5505 0.3945 0.8926 0.074
13.83 1.9823 -0.7763 0.4758 -0.0817 0.9389 0.3285
13.84 1.9903 -0.856 0.3061 -0.5842 0.7867 0.4982
13.85 1.787 -0.8705 0.2211 -1.0151 0.6563 0.6917
13.86 1.7303 -0.9387 0.1235 -1.1011 0.5124 0.8008
13.87 1.6238 -0.8757 0.055 -1.1631 0.4648 0.7628
13.88 1.4775 -0.9929 -0.0015 -0.8756 0.485 0.8211
13.89 1.4297 -1.0129 -0.0407 -0.4494 0.4741 0.6594
13.9 1.1259 -1.1336 -0.0602 0.0066 0.4434 0.4883
13.91 1.0101 -1.0567 -0.0554 0.4025 0.5028 0.212
13.92 0.9069 -1.2626 -0.035 0.604 0.6393 -0.1034
13.93 0.6646 -1.308 0.0062 0.5974 0.7321 -0.4734
13.94 0.4959 -1.3465 0.0686 0.3791 0.7591 -0.7767
13.95 0.2689 -1.1195 0.1247 0.03 0.9325 -1.2955
13.96 0.1259 -1.2937 0.246 -0.4054 1.106 -1.7449
13.97 -0.0063 -1.1297 0.3076 -0.9596 1.3368 -1.8704
13.98 -0.1103 -1.0643 0.4771 -1.3862 1.4157 -2.1627
13.99 -0.1879 -0.9458 0.5863 -1.5594 1.5553 -2.2823
14.0 -0.2366 -0.8039 0.6409 -1.3939 1.7615 -2.9597
14.01 -0.2717 -0.7475 0.8896 -1.2249 2.067 -2.7182
14.02 -0.2958 -0.6533 0.9039 -0.6707 2.4662 -3.0786
14.03 -0.2523 -0.4685 1.0742 -0.2123 2.5004 -2.7313
14.04 -0.2077 -0.3638 1.1275 0.1859 2.531 -2.5542
14.05 -0.1322 -0.249 1.1571 0.5089 2.5795 -2.8023
14.06 -0.0498 -0.1517 1.272 0.5166 3.0459 -2.1465
14.07 0.0584 -0.0762 1.4004 0.4174 2.8751 -2.1717
14.08 0.1814 -0.0117 1.5658 0.0835 2.6572 -1.8258
14.09 0.2882 0.0285 1.4574 -0.3376 2.9252 -1.4268
14.1 0.4015 0.0451 1.745 -0.792 2.9652 -1.174
14.11 0.5367 0.025 1.5895 -1.1956 2.6909 -0.881
14.12 0.5873 -0.0249 1.6013 -1.2144 2.9663 -0.6331
14.13 0.7049 -0.1124 1.4364 -1.2404 2.7578 -0.3974
14.14 0.6396 -0.2082 1.5064 -0.8899 2.4505 -0.2281
14.15 0.7405 -0.3386 1.3614 -0.4485 2.4151 -0.1563
14.16 0.7403 -0.5711 1.3787 0.0602 2.2338 -0.1045
14.17 0.7006 -0.7998 1.2557 0.547 2.2803 -0.1004
14.18 0.6254 -0.9816 1.1413 0.8708 1.8867 -0.1545
14.19 0.4844 -1.0931 0.9598 0.9504 1.7034 -0.2264
14.2 0.4297 -1.5559 0.8042 0.9954 1.6356 -0.357
14.21 0.2479 -1.7656 0.5913 0.6976 1.5176 -0.5055
