# y : intensity
# x : time signal
#y3 y1 y4 y2 y5 time
-0.6114 -1.1463 -1.2418 -0.7523 1.2768 13.57
-0.5268 -1.3666 -0.5285 -0.7298 0.6966 13.58
-0.4785 -1.8295 0.6349 -0.612 0.3874 13.59
-0.3085 -1.7403 0.9498 -0.5468 1.8754 13.6
-0.2205 -1.8823 0.5499 -0.391 1.9252 13.61
-0.1148 -1.6717 -0.3149 -0.3112 0.1798 13.62
0.0172 -1.4559 -0.5766 -0.1699 0.1076 13.63
0.1497 -1.2405 0.1231 -0.0624 0.9685 13.64
0.2957 -0.8229 1.1956 0.0651 -0.3607 13.65
0.4377 -0.5849 1.6059 0.204 -1.2437 13.66
0.557 -0.2327 1.2882 0.2837 0.3817 13.67
0.6828 0.0381 0.289 0.4457 1.33 13.68
0.8279 0.2538 -0.2268 0.5613 0.358 13.69
0.9363 0.3447 0.2019 0.5683 0.923 13.7
1.1113 0.3604 1.1661 0.6581 2.8999 13.71
1.1784 0.3495 1.7962 0.7315 1.6891 13.72
1.449 0.1583 1.2602 0.8682 0.2354 13.73
1.5223 -0.0762 0.284 0.8783 0.9942 13.74
1.5423 -0.3586 -0.4997 0.9349 1.1101 13.75
1.6764 -0.7208 -0.3433 0.9653 -0.769 13.76
1.7846 -0.9857 0.4972 0.8745 -0.7527 13.77
1.8548 -1.2193 1.0663 0.8301 1.0274 13.78
1.9381 -1.2233 0.7949 0.7917 0.8986 13.79
1.9906 -1.5618 -0.2688 0.842 0.2267 13.8
1.8463 -1.3737 -1.0534 0.6864 1.7416 13.81
1.9403 -1.1641 -1.2832 0.6718 2.9979 13.82
1.9644 -1.0888 -0.3811 0.5575 1.2588 13.83
1.7881 -0.8506 0.3121 0.4199 0.5595 13.84
1.8974 -0.5102 0.1556 0.2873 1.694 13.85
1.8971 -0.1539 -0.7041 0.1542 0.8029 13.86
1.6458 0.1671 -1.6844 0.0225 -0.9797 13.87
1.8048 0.432 -1.9128 -0.1178 -0.159 13.88
1.5644 0.6451 -1.0086 -0.2463 1.1021 13.89
1.5016 0.7002 -0.2389 -0.3895 0.4658 13.9
1.5457 0.6751 -0.0679 -0.5752 0.4046 13.91
1.4068 0.6168 -0.8777 -0.615 2.3943 13.92
1.3614 0.3972 -1.8617 -0.7878 2.3711 13.93
1.1814 0.181 -1.856 -0.9552 0.8997 13.94
1.0913 -0.0962 -1.2459 -0.9626 1.2583 13.95
0.997 -0.4219 -0.1152 -1.02 1.9468 13.96
0.7562 -0.6325 0.3307 -1.2715 0.3301 13.97
0.6409 -0.955 -0.2101 -1.2881 -0.8992 13.98
0.6006 -1.0036 -1.089 -1.3816 0.5229 13.99
0.4781 -1.1511 -1.32 -1.3519 1.0218 14.0
0.398 -1.1606 -0.6351 -1.3161 -0.035 14.01
0.2632 -0.9596 0.502 -1.3165 0.7698 14.02
0.163 -0.7764 1.0508 -1.3403 2.8856 14.03
0.077 -0.4845 0.7976 -1.3605 2.211 14.04
0.003 -0.1584 -0.0261 -1.3399 0.845 14.05
-0.0697 0.181 -0.4217 -1.3601 1.8445 14.06
-0.1171 0.5149 0.0719 -1.1788 1.7365 14.07
-0.1843 0.6468 1.2031 -1.1639 -0.2364 14.08
-0.2079 0.9435 2.0777 -1.074 -0.5227 14.09
-0.2471 0.8962 1.5246 -0.8309 0.9159 14.1
-0.2671 0.9674 0.768 -0.7819 0.4493 14.11
-0.2938 0.8517 0.1535 -0.7043 -0.3143 14.12
-0.2521 0.5702 0.4672 -0.5968 1.435 14.13
-0.2751 0.3496 1.3673 -0.4799 2.7837 14.14
-0.2512 0.0225 2.0048 -0.3888 1.456 14.15
-0.2116 -0.3033 1.7955 -0.2596 1.084 14.16
-0.1639 -0.522 1.1302 -0.1355 2.2535 14.17
-0.1174 -0.7645 0.1938 -0.0563 1.2309 14.18
-0.0575 -1.027 0.1524 0.0285 -0.6237 14.19
0.0071 -1.0736 0.8731 0.099 -0.0102 14.2
0.0796 -0.9348 1.6593 0.1698 0.8398 14.21
0.1369 -0.8487 1.4935 0.2129 -0.2109 14.22
0.2187 -0.515 0.6666 0.2553 -0.2346 14.23
0.3006 -0.2683 -0.3156 0.2512 1.7275 14.24
0.3234 0.0266 -0.5755 0.2703 2.2187 14.25
0.4654 0.3569 0.0452 0.2183 0.9002 14.26
0.5154 0.6449 0.8323 0.2053 1.4312 14.27
0.5845 0.7684 0.8526 0.1547 2.2069 14.28
0.6093 0.9953 0.0807 0.0794 0.6277 14.29
0.6852 1.0537 -1.0092 -0.0 -0.6013 14.3
0.7472 0.9913 -1.2675 -0.0928 0.4683 14.31
0.7331 0.7527 -0.7698 -0.2037 0.4996 14.32
0.7254 0.584 0.1047 -0.3183 -0.8768 14.33
0.8416 0.3072 0.4041 -0.4006 0.0699 14.34
0.7883 -0.0222 -0.1793 -0.564 1.9899 14.35
0.81 -0.3453 -1.2749 -0.7734 1.3719 14.36
0.8373 -0.6169 -1.6969 -0.8299 0.6983 14.37
0.7859 -0.875 -1.0226 -1.0655 1.9052 14.38
0.6259 -0.933 -0.0684 -1.2022 2.1955 14.39
0.6007 -0.9631 0.4947 -1.2694 -0.0315 14.4
0.6039 -0.917 0.1679 -1.2629 -0.424 14.41
0.4507 -0.7606 -0.6474 -1.5807 0.6521 14.42
0.4363 -0.5283 -1.085 -1.6966 -0.2416 14.43
0.2711 -0.2618 -0.7682 -1.8361 -1.1851 14.44
0.1746 0.0151 0.3385 -1.8618 0.4377 14.45
0.0665 0.3079 1.0608 -1.9744 1.6536 14.46
-0.0534 0.5633 1.0246 -1.8516 0.5983 14.47
-0.1923 0.7229 0.2594 -1.9988 0.8731 14.48
-0.3062 0.8239 -0.3214 -2.2071 2.1053 14.49
-0.4414 0.8809 0.0032 -1.8939 1.367 14.5
-0.6047 0.8766 1.0805 -2.1188 -0.4611 14.51
-0.7547 0.6042 1.9467 -2.1381 -0.0081 14.52
-0.8928 0.3464 1.9945 -1.7735 0.5132 14.53
-1.0741 0.0753 1.1894 -2.0806 -1.1586 14.54
-1.1654 -0.2657 0.4551 -1.7475 -1.1947 14.55
-1.2265 -0.5444 0.5524 -1.6982 0.7053 14.56
-1.5272 -0.909 1.6072 -1.8055 1.0343 14.57
-1.6382 -0.9992 2.5301 -1.4804 0.039 14.58
-1.8823 -1.1587 2.6758 -1.421 1.0157 14.59
-1.7137 -1.3207 1.6346 -1.3927 2.2125 14.6
-2.0534 -1.2362 0.7712 -1.1843 0.5931 14.61
-1.9516 -0.9403 0.5606 -1.0182 -0.5687 14.62
-2.0703 -0.7613 1.2549 -0.9873 0.307 14.63
-2.0622 -0.4727 2.1236 -0.7684 -0.0794 14.64
-2.3768 -0.1557 2.3774 -0.6773 -1.579 14.65
-2.2889 0.1175 1.5477 -0.5298 -0.8985 14.66
-2.4782 0.3595 0.4757 -0.4788 0.7695 14.67
-2.4231 0.4932 -0.0012 -0.3697 0.1543 14.68
-2.1889 0.5578 0.458 -0.2343 -0.2408 14.69
-2.4456 0.6065 1.2234 -0.1776 1.4187 14.7
-2.1991 0.4957 1.6567 -0.1298 1.6969 14.71
-2.3136 0.3 0.9502 -0.073 -0.1985 14.72
-2.4073 0.013 -0.1814 -0.0534 -0.3937 14.73
-2.2229 -0.3339 -0.7095 -0.0348 0.4528 14.74
-2.1759 -0.6317 -0.4532 -0.0382 -0.82 14.75
-2.2531 -0.8703 0.4235 -0.0557 -2.0604 14.76
-1.8373 -1.1191 0.8324 -0.0884 -0.7158 14.77
-1.7965 -1.319 0.4736 -0.1473 0.3126 14.78
-1.8615 -1.6028 -0.6297 -0.1852 -0.6963 14.79
-1.6755 -1.4691 -1.1845 -0.2464 -0.1505 14.8
-1.7667 -1.3708 -0.9921 -0.3568 1.649 14.81
-1.5227 -1.2463 -0.0009 -0.4535 0.8654 14.82
-1.3132 -1.043 0.688 -0.5598 -0.7027 14.83
-1.1911 -0.7617 0.5304 -0.6406 -0.0464 14.84
-1.1669 -0.5082 -0.3691 -0.7552 0.1634 14.85
-1.0979 -0.2137 -1.0619 -0.9748 -1.7989 14.86
-0.9976 0.0294 -0.7392 -0.931 -2.1538 14.87
-0.9708 0.1914 0.2004 -1.0504 -0.4259 14.88
-0.847 0.2608 1.0826 -1.2189 -0.3876 14.89
-0.7191 0.2194 1.1343 -1.4458 -1.3546 14.9
-0.6699 0.059 0.4732 -1.508 0.1742 14.91
-0.6871 -0.1549 -0.2625 -1.5466 1.4076 14.92
-0.6453 -0.4807 -0.1248 -1.5071 0.0847 14.93
-0.6228 -0.7724 0.8034 -1.5893 -0.7507 14.94
-0.5574 -1.148 1.7125 -1.7718 0.2882 14.95
-0.4827 -1.3427 2.2246 -1.6963 -0.4473 14.96
-0.5491 -1.6392 1.5066 -1.6579 -2.4078 14.97
-0.5562 -1.8355 0.6543 -1.8159 -1.9795 14.98
-0.5582 -2.1013 0.5741 -1.7768 -0.4578 14.99
-0.5812 -2.0454 1.4509 -1.7623 -1.3101 15.0
-0.6199 -1.844 2.53 -1.4817 -1.5397 15.01
-0.7318 -1.5289 2.4817 -1.6603 0.5168 15.02
-0.694 -1.3941 2.023 -1.4262 0.9303 15.03
-0.7385 -1.0072 1.1399 -1.2166 -0.5433 15.04
-0.9241 -0.8957 0.8502 -1.1174 -0.4702 15.05
-0.8648 -0.5738 1.4873 -1.1816 0.4276 15.06
-1.0889 -0.3655 2.4584 -0.9275 -1.233 15.07
-1.0533 -0.2166 2.9251 -0.8762 -2.8202 15.08
-1.0736 -0.1534 2.1562 -0.6349 -1.2769 15.09
-1.3607 -0.2224 1.0861 -0.5022 -0.7742 15.1
-1.4495 -0.377 0.4601 -0.3581 -1.8986 15.11
-1.4961 -0.588 0.8548 -0.2086 -1.3607 15.12
-1.5026 -0.8308 1.6023 -0.0473 0.6735 15.13
-1.6996 -1.3279 2.3097 0.0933 0.2542 15.14
-1.4948 -1.4287 1.6384 0.2124 -0.8438 15.15
-1.8554 -1.832 0.5337 0.3547 0.0385 15.16
-1.7901 -1.9312 -0.2067 0.457 0.2033 15.17
-1.6892 -2.3817 -0.0843 0.5626 -1.9976 15.18
-1.8168 -2.3666 0.7374 0.7228 -2.2723 15.19
-1.7759 -2.4127 1.2351 0.821 -0.9766 15.2
-1.8272 -2.2196 0.9567 0.8694 -1.3854 15.21
-1.6671 -2.0631 0.016 0.9277 -2.4129 15.22
-1.935 -1.8192 -0.7656 0.9455 -0.8485 15.23
-1.8411 -1.2967 -0.7449 1.0071 0.6734 15.24
-1.7019 -1.0491 0.0351 0.8919 -0.4403 15.25
-1.7287 -0.8585 0.8286 0.9713 -0.7638 15.26
-1.5758 -0.645 0.8129 0.9206 0.4518 15.27
-1.4299 -0.5793 -0.0274 0.8144 -0.3094 15.28
-1.386 -0.4696 -0.8364 0.7852 -2.354 15.29
-1.4109 -0.6245 -0.95 0.7775 -1.7542 15.3
-1.4151 -0.7223 -0.0279 0.5963 -1.071 15.31
-1.2128 -0.9328 0.9243 0.5325 -1.9554 15.32
-1.0869 -1.2477 1.0945 0.5003 -2.2099 15.33
-0.9333 -1.5661 0.5597 0.3737 -0.3055 15.34
-0.836 -2.0138 -0.2196 0.3112 0.2378 15.35
-0.7051 -2.4111 -0.3116 0.1991 -1.0306 15.36
-0.506 -2.569 0.4417 0.0956 -0.3448 15.37
-0.3549 -2.6453 1.6251 0.0127 0.714 15.38
-0.2328 -2.5099 1.8423 -0.0746 -0.9696 15.39
-0.1162 -2.3685 1.3998 -0.1422 -2.2836 15.4
0.0256 -2.2232 0.7137 -0.2062 -1.3014 15.41
0.1516 -2.1257 0.4277 -0.2836 -1.2533 15.42
0.3017 -1.8793 0.9996 -0.3007 -2.8509 15.43
0.4205 -1.4836 2.0909 -0.3147 -2.0735 15.44
0.554 -1.3427 2.8256 -0.3254 0.0366 15.45
0.5469 -0.9537 2.4332 -0.3227 -0.345 15.46
0.6928 -0.8787 1.373 -0.2745 -0.9463 15.47
0.8102 -0.7305 1.0324 -0.2543 0.3478 15.48
0.798 -0.7095 1.4861 -0.1981 0.5825 15.49
0.9765 -0.7414 2.283 -0.1303 -1.2665 15.5
1.0203 -0.9471 3.1971 -0.0486 -1.8511 15.51
0.9098 -1.2942 2.748 0.0536 -0.7962 15.52
0.9385 -1.5825 1.6709 0.1676 -1.8427 15.53
0.9159 -1.9785 0.8327 0.2631 -2.9292 15.54
0.9533 -2.0437 1.1077 0.457 -1.3166 15.55
0.8697 -2.2787 1.7912 0.5307 0.0698 15.56
0.8861 -2.4747 2.5527 0.7825 -0.8754 15.57
0.7907 -2.5414 2.3067 0.8204 -0.7419 15.58
0.7594 -2.6599 1.1943 1.1039 0.8892 15.59
0.7924 -2.4505 0.2678 1.1122 0.318 15.6
0.5945 -2.6504 0.1873 1.3535 -1.6452 15.61
0.5735 -2.0012 0.9016 1.6273 -1.2272 15.62
0.4839 -1.7152 1.5875 1.5483 -0.6162 15.63
0.3397 -1.4228 1.4922 1.7237 -2.2301 15.64
0.2454 -1.2461 0.5995 1.8253 -2.2974 15.65
0.1509 -0.9192 -0.4443 2.2122 -0.6041 15.66
0.0336 -0.7298 -0.5864 2.1944 -0.1669 15.67
-0.0802 -0.7062 0.0239 2.251 -1.0173 15.68
-0.1839 -0.7421 0.8692 2.5256 -0.0255 15.69
-0.3205 -0.7114 0.9661 2.5869 1.304 15.7
-0.3902 -0.9661 0.2675 2.3342 -0.1266 15.71
-0.5127 -1.2302 -0.6283 2.2537 -1.282 15.72
-0.5756 -1.4744 -1.065 2.4667 -0.3752 15.73
-0.6974 -1.7853 -0.329 2.4669 -0.6727 15.74
-0.7765 -2.0077 0.7352 2.6217 -2.6937 15.75
-0.9077 -2.1785 1.2029 2.2923 -2.035 15.76
-0.9178 -2.2656 0.5944 2.2462 -0.1584 15.77
-0.9321 -2.4209 -0.2791 2.2614 -0.5881 15.78
-0.9642 -2.3186 -0.5836 2.0566 -0.9184 15.79
-0.9825 -2.2883 0.0044 1.917 0.8429 15.8
-1.1908 -2.3911 1.1694 1.8257 1.4201 15.81
-1.0439 -1.8247 1.8344 2.0512 -0.422 15.82
-1.1568 -1.6958 1.3515 1.8709 -0.7789 15.83
-1.1439 -1.3459 0.5753 1.8012 0.2157 15.84
-1.1242 -0.9006 0.1789 1.5054 -0.9475 15.85
-1.0753 -0.6954 0.6615 1.4027 -2.4917 15.86
-1.016 -0.5266 1.7134 1.2245 -1.0885 15.87
-1.0715 -0.4378 2.7041 1.1316 -0.0199 15.88
-0.8393 -0.4262 2.4743 1.0769 -0.9203 15.89
-0.7963 -0.5893 1.5911 1.1141 -0.4348 15.9
-0.7458 -0.7695 0.9009 1.0162 1.5282 15.91
-0.712 -0.9191 1.0322 0.9868 1.0755 15.92
-0.6007 -1.3358 1.9697 0.9039 -0.4557 15.93
-0.5893 -1.6517 2.9099 0.879 0.1315 15.94
-0.5058 -1.7381 2.9198 0.855 0.5295 15.95
-0.4456 -2.1189 1.9641 0.9864 -1.2542 15.96
-0.3706 -2.1493 1.1087 0.9242 -1.9503 15.97
-0.3014 -2.1311 1.0525 0.9654 -0.3236 15.98
-0.2019 -2.3656 1.7325 0.9211 -0.1838 15.99
-0.1472 -2.0527 2.7612 1.0948 -1.1032 16.0
-0.1032 -1.8149 2.5889 1.138 0.2995 16.01
-0.0492 -1.3826 1.5176 1.1806 1.8706 16.02
-0.0109 -1.0955 0.6423 1.3856 0.655 16.03
0.0199 -0.8432 0.302 1.3806 -0.1061 16.04
0.0384 -0.4957 0.8884 1.4779 0.8935 16.05
0.0498 -0.2696 1.6259 1.8931 0.454 16.06
0.044 -0.0902 1.8719 2.0275 -1.4401 16.07
0.0267 -0.0069 0.9495 2.1658 -1.256 16.08
0.0021 -0.0265 -0.0824 2.2098 0.195 16.09
-0.0345 -0.1289 -0.5396 2.0585 -0.5904 16.1
-0.0833 -0.3454 -0.0465 2.5753 -0.7983 16.11
-0.1364 -0.6163 0.7637 2.5346 1.067 16.12
-0.2434 -0.9034 1.0728 2.7589 1.8969 16.13
-0.3149 -1.2602 0.4826 2.709 0.4406 16.14
-0.3728 -1.403 -0.5484 2.7499 0.5842 16.15
-0.4915 -1.7465 -1.094 2.6227 1.4332 16.16
-0.6257 -1.6855 -0.5986 2.9429 0.1576 16.17
-0.8102 -1.7537 0.3651 3.1709 -1.2799 16.18
-0.7981 -1.5707 0.9092 3.2307 -0.3402 16.19
-1.0993 -1.5225 0.5568 2.7425 0.273 16.2
-1.1066 -1.2599 -0.3666 2.6783 -0.9578 16.21
-1.2595 -0.8234 -0.9776 3.1301 -0.2828 16.22
-1.5351 -0.6125 -0.4837 2.9479 1.8585 16.23
-1.6327 -0.2284 0.4866 2.9063 1.7059 16.24
-1.8419 0.0825 1.278 2.9511 0.4572 16.25
-1.7889 0.3421 1.2594 2.8377 1.3292 16.26
-1.9352 0.4426 0.4092 2.5943 1.6563 16.27
-2.1087 0.5232 -0.2117 2.3181 -0.1642 16.28
-2.3795 0.5732 0.0533 2.5263 -0.8997 16.29
-2.3623 0.4226 0.992 2.0732 0.3967 16.3
-2.375 0.1776 2.0325 2.2178 0.0609 16.31
-2.481 -0.0661 2.141 1.9933 -1.0002 16.32
-2.706 -0.3334 1.362 1.7999 0.5228 16.33
-2.5892 -0.6451 0.6311 1.5848 2.1957 16.34
-3.0362 -0.845 0.7139 1.3526 1.0823 16.35
-2.7292 -0.9702 1.4973 1.2894 0.8381 16.36
-2.8167 -1.1312 2.5009 1.1595 2.1871 16.37
-2.9478 -1.03 2.8033 1.1304 1.5799 16.38
-2.638 -0.9907 2.055 1.0178 -0.3477 16.39
-2.934 -0.8783 0.9791 0.9269 -0.1351 16.4
-3.0658 -0.557 0.7885 0.7406 0.8264 16.41
-2.7073 -0.2489 1.3587 0.7244 -0.3916 16.42
-2.6737 0.0975 2.5227 0.6671 -0.7601 16.43
-2.7514 0.4646 2.5068 0.6388 1.1266 16.44
-2.5175 0.8103 2.0088 0.6494 1.9349 16.45
-2.6277 0.9448 0.8899 0.5274 0.8266 16.46
-2.3155 1.0369 0.3354 0.6161 1.4977 16.47
-2.4727 1.1972 0.8296 0.6769 2.4781 16.48
-2.2921 0.9984 1.5944 0.6531 1.1931 16.49
-2.2228 0.8874 1.826 0.69 -0.2402 16.5
-2.113 0.7606 1.3154 0.7059 0.613 16.51
-2.0783 0.4603 0.184 0.9072 0.8297 16.52
-2.0609 0.1868 -0.4938 0.8768 -0.7661 16.53
-1.7295 -0.1033 -0.1963 1.06 -0.2653 16.54
-1.5208 -0.3382 0.5991 1.2196 1.6209 16.55
-1.5508 -0.4479 1.0149 1.1312 1.6386 16.56
-1.4722 -0.5681 0.6738 1.351 0.7505 16.57
-1.3809 -0.5514 -0.4335 1.368 2.2452 16.58
-1.2203 -0.4198 -1.1436 1.3696 2.4542 16.59
-1.1709 -0.2245 -0.8818 1.4778 0.7872 16.6
-1.1667 0.0645 -0.0591 1.7204 0.164 16.61
-1.0849 0.3645 0.6214 1.8894 1.2271 16.62
-0.9278 0.7145 0.4096 1.7925 0.3454 16.63
-0.9153 0.9878 -0.4535 1.6939 -1.0145 16.64
-0.7901 1.2448 -1.1993 1.717 0.4067 16.65
-0.8032 1.458 -1.0626 1.8642 1.7337 16.66
-0.7519 1.5176 -0.1694 2.0126 0.8633 16.67
-0.7624 1.7123 0.7479 1.9691 1.0136 16.68
-0.7685 1.4621 0.7246 1.7371 2.5159 16.69
-0.7825 1.4157 0.0658 1.8899 2.2702 16.7
-0.8229 1.2524 -0.6791 1.7268 0.5214 16.71
-0.8253 0.9773 -0.5942 1.7827 0.7575 16.72
-0.9653 0.6194 0.2655 1.6233 1.2433 16.73
-0.9354 0.3243 1.4063 1.5986 -0.2224 16.74
-1.0502 0.1151 1.4506 1.5392 -0.934 16.75
-0.9615 -0.0282 1.0264 1.2225 1.0224 16.76
-1.191 -0.0931 0.1947 1.0444 1.3769 16.77
-1.0961 -0.0484 0.0744 0.941 0.4407 16.78
-1.2858 0.0851 0.8772 0.9004 1.4784 16.79
-1.3933 0.3284 1.9494 0.7014 3.1213 16.8
-1.3932 0.593 2.3691 0.4777 1.6603 16.81
-1.6215 0.8203 1.7488 0.3052 0.4365 16.82
-1.54 1.1231 0.8873 0.1871 1.2149 16.83
-1.7543 1.7049 0.5153 0.018 1.1398 16.84
-1.7524 1.9139 0.9448 -0.144 -0.711 16.85
-1.8605 2.1045 2.182 -0.2752 -0.4751 16.86
-1.9174 2.2164 2.6837 -0.4079 1.1301 16.87
-1.8332 1.9831 1.9362 -0.5295 0.8608 16.88
-1.7447 1.9737 0.911 -0.6006 0.2953 16.89
-1.7257 1.8428 0.2467 -0.8011 1.8906 16.9
-1.9987 1.3708 0.5999 -0.8856 2.834 16.91
-2.0185 1.1691 1.3793 -0.9287 1.1607 16.92
-2.0073 0.8451 1.9328 -1.024 0.7585 16.93
-1.7085 0.6786 1.4311 -0.9803 1.6844 16.94
-1.6766 0.4488 0.4178 -1.0722 0.5398 16.95
-1.8208 0.2901 -0.4189 -1.0141 -1.0037 16.96
-1.745 0.23 -0.3301 -0.872 -0.0194 16.97
-1.707 0.2476 0.3843 -0.8811 1.0953 16.98
-1.7148 0.397 1.031 -0.7958 0.0534 16.99
-1.5248 0.6479 0.6627 -0.8935 0.4003 17.0
-1.3374 0.8867 -0.3175 -0.7124 2.4196 17.01
-1.2626 1.1572 -1.2565 -0.7204 2.146 17.02
-1.2274 1.5584 -1.219 -0.5655 0.5779 17.03
-0.9484 1.8504 -0.5287 -0.4923 1.0828 17.04
-0.9242 2.267 0.2703 -0.4043 1.7159 17.05
-0.674 2.0763 0.24 -0.3092 -0.2369 17.06
-0.5632 2.3649 -0.6638 -0.1783 -1.1889 17.07
-0.4373 2.1334 -1.3835 -0.1091 0.362 17.08
-0.2871 1.9832 -1.7199 -0.0155 0.511 17.09
-0.1558 1.8461 -0.8976 0.0716 -0.5981 17.1
-0.0131 1.6954 0.0956 0.1488 0.7473 17.11
0.1217 1.2467 0.3375 0.2185 2.1724 17.12
0.2665 1.0643 -0.31 0.2621 1.313 17.13
0.4257 0.725 -1.1265 0.2736 0.53 17.14
0.5025 0.5467 -1.3066 0.3294 1.449 17.15
0.5655 0.3566 -0.5503 0.3183 1.2197 17.16
0.7621 0.3347 0.4722 0.2882 -0.9772 17.17
0.7505 0.3432 0.9155 0.2868 -0.7822 17.18
0.9032 0.4808 0.5145 0.2508 0.4514 17.19
0.9976 0.8139 -0.292 0.1837 -0.3237 17.2
0.9569 1.0508 -0.5968 0.1201 -0.8825 17.21
1.0699 1.344 0.0228 0.0313 0.9587 17.22
1.0305 1.6833 1.084 -0.0757 1.8498 17.23
1.1858 2.1043 1.6027 -0.2009 0.5706 17.24
1.0444 2.2737 1.5303 -0.3175 0.6962 17.25
1.2262 2.4013 0.5495 -0.409 1.8346 17.26
1.0991 2.4587 -0.0012 -0.6329 0.3856 17.27
1.109 2.3755 0.4285 -0.7299 -1.1892 17.28
1.061 1.9563 1.3666 -0.8791 -0.4675 17.29
1.0232 1.6473 2.2006 -1.0083 0.097 17.3
0.8906 1.4978 1.6938 -1.0926 -1.145 17.31
0.7569 1.2906 0.8348 -1.288 -0.8733 17.32
0.7498 0.8759 0.0698 -1.3953 1.2599 17.33
0.6681 0.5694 0.1977 -1.6448 1.1391 17.34
0.5392 0.4135 1.0391 -1.6757 0.0611 17.35
0.4431 0.2681 1.8356 -1.928 1.0862 17.36
0.3497 0.2297 1.5555 -1.8327 1.684 17.37
0.255 0.2826 0.4845 -2.1625 -0.4297 17.38
0.1566 0.4205 -0.4652 -2.1608 -1.4134 17.39
0.0358 0.706 -0.6087 -2.0415 -0.2002 17.4
-0.0636 0.9741 0.1204 -2.1271 -0.5709 17.41
-0.1654 1.2566 0.7745 -2.0863 -1.9651 17.42
-0.2892 1.6188 0.7223 -2.0235 -0.5722 17.43
-0.3637 1.7277 -0.1563 -2.2825 1.0822 17.44
-0.4888 2.1023 -1.1447 -1.9534 0.2798 17.45
