#y3 y4 y5 time y2 y1
-1.4263 0.3755 -0.2741 13.6 2.5218 -0.1388
-1.1662 0.2174 -0.8247 13.61 2.393 0.0931
-0.8693 0.0277 -0.9902 13.62 2.5144 0.29
-0.6069 -0.173 -1.1512 13.63 2.1976 0.5525
-0.2301 -0.3693 -0.7428 13.64 2.443 0.7828
0.1351 -0.5797 -0.1758 13.65 2.034 0.9291
0.4231 -0.8212 0.448 13.66 2.1549 1.1112
0.7319 -0.9117 0.8076 13.67 2.0415 1.1368
0.7805 -1.1568 1.003 13.68 2.1068 1.4233
0.8149 -1.3637 0.7842 13.69 1.7993 1.4665
0.8475 -1.5897 0.3282 13.7 1.6347 1.2857
0.7585 -1.5962 -0.2311 13.71 1.6169 1.5617
0.4932 -1.6033 -0.7304 13.72 1.491 1.4624
0.2137 -2.0384 -0.8718 13.73 1.322 1.4815
-0.1062 -1.9292 -0.759 13.74 1.1032 1.4194
-0.384 -2.0044 -0.456 13.75 0.9933 1.3262
-0.7323 -2.0345 0.1356 13.76 0.9791 1.1806
-0.879 -2.0521 0.734 13.77 0.8872 1.0022
-1.0931 -1.8603 1.1405 13.78 0.8444 0.95
-1.1038 -1.8254 1.1378 13.79 0.7018 0.7887
-0.9932 -2.0767 0.8122 13.8 0.6729 0.6212
-0.9127 -1.8244 0.3063 13.81 0.632 0.4942
-0.7476 -1.6144 -0.2259 13.82 0.6403 0.3343
-0.5467 -1.5565 -0.6557 13.83 0.5446 0.201
-0.311 -1.6251 -0.8468 13.84 0.5442 0.0556
-0.0564 -1.3877 -0.6784 13.85 0.5665 -0.0609
0.139 -1.402 -0.2046 13.86 0.6425 -0.1968
0.2808 -1.1628 0.4122 13.87 0.6487 -0.2765
0.3192 -1.2131 0.8728 13.88 0.8154 -0.3785
0.2911 -0.9982 1.2169 13.89 0.9472 -0.3942
0.1443 -1.0212 1.0578 13.9 0.9216 -0.4591
-0.0939 -0.8559 0.8245 13.91 1.1276 -0.4809
-0.3813 -0.838 0.2704 13.92 1.182 -0.474
-0.8144 -0.8382 -0.2881 13.93 1.1943 -0.4444
-1.234 -0.8799 -0.6574 13.94 1.3739 -0.413
-1.4445 -0.8556 -0.7549 13.95 1.4231 -0.3619
-1.7336 -0.9727 -0.4656 13.96 1.7907 -0.3088
