# y : intensity
# label : secret experiment #4709
#y1 y5 time y2 y4 y3
0.2687 -1.5088 13.54 0.4998 1.2773 -1.3214
0.4135 -1.3482 13.55 0.4704 1.0499 -1.3366
0.4571 -1.1819 13.56 0.4478 0.9101 -1.2058
0.6496 -0.9701 13.57 0.4057 0.7843 -1.2626
0.8022 -0.7957 13.58 0.2835 0.7512 -1.2008
0.8426 -0.662 13.59 0.1931 0.7325 -1.0838
0.9455 -0.4622 13.6 0.0856 0.812 -1.0586
0.9911 -0.2525 13.61 -0.0279 0.8153 -0.9481
1.1674 -0.0924 13.62 -0.1672 1.0365 -0.9833
1.2199 0.0863 13.63 -0.3055 1.3897 -0.9288
1.4612 0.2578 13.64 -0.4452 1.582 -1.074
1.6158 0.3979 13.65 -0.5007 1.7032 -1.0733
1.6471 0.5979 13.66 -0.6499 2.1488 -0.9267
1.519 0.7528 13.67 -0.7269 2.5872 -1.0399
1.6219 0.7702 13.68 -0.8421 2.4609 -1.1773
1.5556 0.9036 13.69 -0.8894 2.87 -1.1423
1.8129 0.9176 13.7 -1.0545 3.0033 -1.347
1.6522 1.0396 13.71 -0.9181 2.8784 -1.4122
1.6218 1.0103 13.72 -1.0087 3.0952 -1.4214
1.6532 1.0138 13.73 -0.9109 3.1076 -1.4221
1.7236 1.1041 13.74 -0.8969 2.9748 -1.7015
1.5156 1.0589 13.75 -0.8354 2.7639 -1.8056
1.4946 0.9898 13.76 -0.8252 2.4344 -1.9002
1.5316 0.8174 13.77 -0.7609 2.1394 -1.9915
1.2486 0.707 13.78 -0.6215 1.5402 -1.7664
1.4135 0.6169 13.79 -0.4067 1.4546 -1.8425
1.2683 0.4847 13.8 -0.2888 1.1323 -2.1145
1.0751 0.2783 13.81 -0.1468 0.8098 -2.1571
0.9764 0.1447 13.82 0.0361 0.6533 -2.0936
0.8379 -0.0168 13.83 0.1968 0.5305 -2.1768
0.7091 -0.1965 13.84 0.3629 0.4811 -2.3144
0.5327 -0.3423 13.85 0.5263 0.5197 -2.4226
0.4188 -0.4984 13.86 0.7394 0.5395 -2.1067
0.3105 -0.6648 13.87 0.8057 0.7291 -2.0221
0.1647 -0.9184 13.88 1.0434 0.9198 -2.3721
0.0547 -0.9944 13.89 0.9908 0.9789 -2.186
-0.0604 -1.1654 13.9 1.1614 1.3061 -2.2166
-0.1696 -1.1702 13.91 1.2821 1.2704 -2.0533
-0.263 -1.399 13.92 1.2192 1.5774 -1.8155
-0.3274 -1.5294 13.93 1.4001 1.5822 -1.6904
-0.4813 -1.3293 13.94 1.3364 1.6442 -1.5418
-0.5428 -1.5947 13.95 1.2868 1.8457 -1.3915
-0.6087 -1.4722 13.96 1.2281 1.6814 -1.1352
-0.6076 -1.4543 13.97 1.0645 1.4921 -0.9849
-0.5979 -1.5451 13.98 1.07 1.1392 -0.8329
-0.6378 -1.4938 13.99 0.9422 1.0552 -0.6998
-0.617 -1.3963 14.0 0.8557 0.6872 -0.4757
-0.6862 -1.3247 14.01 0.7819 0.3568 -0.3158
-0.6808 -1.3583 14.02 0.6069 0.0556 -0.1123
-0.6201 -1.2631 14.03 0.4255 -0.2537 0.0808
-0.5934 -1.0906 14.04 0.2897 -0.5044 0.2922
-0.5475 -0.9275 14.05 0.13 -0.7858 0.429
-0.4676 -0.8355 14.06 -0.0105 -0.8936 0.6857
-0.3923 -0.6326 14.07 -0.1314 -0.9773 0.8197
-0.3035 -0.5565 14.08 -0.2598 -1.0953 0.8889
-0.2097 -0.3769 14.09 -0.3973 -0.9221 1.2259
-0.1122 -0.2299 14.1 -0.472 -0.7521 1.2722
-0.0074 -0.1058 14.11 -0.5057 -0.656 1.4516
0.1011 0.0294 14.12 -0.549 -0.3876 1.4136
0.2067 0.1494 14.13 -0.6156 -0.1818 1.6484
0.2826 0.2706 14.14 -0.5193 0.0998 1.5945
0.4049 0.3254 14.15 -0.5457 0.355 1.7963
0.5223 0.4073 14.16 -0.5029 0.5905 1.6056
0.595 0.4904 14.17 -0.44 0.7273 1.5747
0.6481 0.5545 14.18 -0.3225 0.8962 1.7607
0.7567 0.6279 14.19 -0.2065 0.9424 1.7031
0.8656 0.6388 14.2 -0.1004 0.9482 1.6922
0.9124 0.562 14.21 0.0433 1.0254 1.5852
0.9535 0.6266 14.22 0.1888 0.8151 1.5654
0.8918 0.6346 14.23 0.3218 0.7301 1.4507
1.0034 0.5356 14.24 0.4767 0.5822 1.3283
0.9704 0.5736 14.25 0.6665 0.3317 1.4198
1.0193 0.451 14.26 0.7076 0.166 1.1372
0.8938 0.4315 14.27 0.9012 -0.0303 1.0845
0.9447 0.4314 14.28 1.0452 -0.1772 1.0154
0.8338 0.3654 14.29 1.1215 -0.2886 0.8543
0.8257 0.2719 14.3 1.3009 -0.3428 0.802
0.7566 0.278 14.31 1.2114 -0.3072 0.689
0.7611 0.2246 14.32 1.3107 -0.2711 0.5956
0.6149 0.1836 14.33 1.3744 -0.1039 0.4922
0.4862 0.1707 14.34 1.2579 0.1061 0.4554
0.4461 0.1438 14.35 1.2452 0.3963 0.3708
0.3147 0.1618 14.36 1.3183 0.685 0.2736
0.215 0.1783 14.37 1.0745 1.0576 0.2447
0.1224 0.2224 14.38 1.1697 1.2553 0.2195
0.0005 0.2887 14.39 0.9578 1.7811 0.2121
-0.1122 0.3222 14.4 0.919 2.0634 0.1727
-0.2101 0.4366 14.41 0.7659 2.0976 0.1879
-0.2964 0.4693 14.42 0.5368 2.3586 0.2231
-0.428 0.5554 14.43 0.3598 2.6509 0.235
-0.5191 0.8106 14.44 0.2315 2.2224 0.2841
-0.6425 0.7981 14.45 0.0517 2.1692 0.3401
-0.6446 1.0294 14.46 -0.1079 2.1128 0.3876
-0.696 1.1323 14.47 -0.2615 2.033 0.4991
-0.8384 1.3455 14.48 -0.4238 2.0656 0.5914
-0.775 1.6231 14.49 -0.5115 1.5856 0.6004
-0.9017 1.6944 14.5 -0.6402 1.5607 0.6891
-0.9449 1.8423 14.51 -0.7166 1.2865 0.8116
-0.8549 2.1024 14.52 -0.8272 1.0333 0.9004
-0.9379 2.0396 14.53 -0.8023 0.8961 1.0879
-0.9133 2.1503 14.54 -0.8465 0.6918 0.9944
-0.8477 2.2596 14.55 -0.8659 0.6721 1.1042
-0.8664 2.3113 14.56 -0.9088 0.6343 1.129
-0.7433 2.4463 14.57 -0.8486 0.7721 1.3448
-0.7053 2.5699 14.58 -0.7421 0.8807 1.4811
-0.5639 2.8778 14.59 -0.6522 0.9732 1.3944
-0.4805 2.5194 14.6 -0.554 1.2964 1.3366
-0.3243 2.7212 14.61 -0.4943 1.5639 1.5291
-0.2207 2.3923 14.62 -0.3259 1.7886 1.3123
-0.1202 2.384 14.63 -0.2085 1.988 1.4004
0.0141 2.7307 14.64 -0.0616 2.169 1.4978
0.144 2.4866 14.65 0.078 2.1674 1.5042
0.3001 2.0684 14.66 0.201 1.998 1.262
0.4542 2.2473 14.67 0.3085 2.1795 1.2146
0.6076 2.0314 14.68 0.4866 2.1771 1.11
0.6762 1.7151 14.69 0.5865 1.761 1.1501
0.9124 1.6136 14.7 0.5927 1.8306 0.9613
0.9613 1.2688 14.71 0.7569 1.3568 0.8589
1.1576 1.0204 14.72 0.7635 0.9835 0.6413
1.1192 0.8984 14.73 0.7345 0.7829 0.5141
1.333 0.6741 14.74 0.7669 0.3965 0.4557
1.5073 0.3669 14.75 0.8498 0.0649 0.2725
1.4693 0.1282 14.76 0.7311 -0.2541 0.1313
1.4777 -0.1142 14.77 0.627 -0.4642 0.0019
1.6413 -0.3806 14.78 0.5857 -0.7465 -0.1469
1.7596 -0.597 14.79 0.5417 -0.801 -0.2566
1.6938 -0.8499 14.8 0.3897 -0.8441 -0.4378
1.7484 -1.057 14.81 0.2418 -0.933 -0.5676
1.6865 -1.1448 14.82 0.0818 -0.8125 -0.6816
1.7958 -1.4163 14.83 -0.0849 -0.7144 -0.7832
1.7276 -1.6036 14.84 -0.2492 -0.543 -0.8662
1.7279 -1.6205 14.85 -0.4124 -0.3055 -0.83
1.5155 -1.6987 14.86 -0.6375 -0.1167 -0.9745
1.6073 -1.7706 14.87 -0.7272 0.0713 -0.9534
1.5063 -2.0154 14.88 -0.9162 0.2435 -1.0132
1.5456 -1.7069 14.89 -1.0351 0.335 -1.047
1.2285 -1.8244 14.9 -1.2186 0.4077 -0.9709
1.3525 -1.9875 14.91 -1.3803 0.4599 -0.9341
1.0476 -1.7997 14.92 -1.2609 0.3828 -0.922
1.0706 -1.8827 14.93 -1.5403 0.2618 -0.7396
1.0668 -1.8346 14.94 -1.4571 0.0658 -0.6805
0.9167 -1.5358 14.95 -1.4413 -0.1423 -0.6302
0.7205 -1.714 14.96 -1.3548 -0.3853 -0.5195
0.7126 -1.4507 14.97 -1.5522 -0.6121 -0.3506
0.6612 -1.3588 14.98 -1.3568 -0.9665 -0.2385
0.4872 -1.3442 14.99 -1.2414 -1.08 -0.1141
0.4798 -1.157 15.0 -1.2376 -1.3765 0.0399
0.4121 -1.1191 15.01 -1.001 -1.574 0.1924
0.3682 -1.0176 15.02 -1.0348 -1.7952 0.3646
0.2801 -0.8371 15.03 -0.7838 -1.6558 0.5429
0.2491 -0.8352 15.04 -0.6978 -1.7008 0.6265
0.2394 -0.7659 15.05 -0.4815 -1.3876 0.8279
0.2129 -0.7433 15.06 -0.396 -1.4164 0.9818
0.229 -0.6934 15.07 -0.219 -1.1084 1.0324
0.2228 -0.6192 15.08 -0.0926 -0.7142 1.2683
0.2601 -0.5684 15.09 0.0265 -0.4449 1.2694
0.2957 -0.6221 15.1 0.1449 -0.15 1.3498
0.3153 -0.6068 15.11 0.2292 0.1503 1.6524
0.386 -0.6354 15.12 0.3367 0.4217 1.4929
0.4541 -0.5882 15.13 0.3429 0.6272 1.6602
0.5197 -0.6715 15.14 0.3615 0.8615 1.826
0.6732 -0.7212 15.15 0.4113 0.9432 1.7609
0.8014 -0.7055 15.16 0.4288 0.9171 1.8892
0.8304 -0.7863 15.17 0.3654 0.971 1.6569
0.9096 -0.9736 15.18 0.2921 0.7815 1.8031
1.0917 -1.0285 15.19 0.2246 0.7397 1.7986
1.2398 -0.9693 15.2 0.1136 0.523 1.7269
1.2029 -1.0859 15.21 0.0021 0.2957 1.4113
1.4578 -1.2735 15.22 -0.1233 0.1359 1.5196
1.5307 -1.2024 15.23 -0.2703 -0.0516 1.2782
1.6341 -1.1758 15.24 -0.4099 -0.2251 1.3738
1.7223 -1.3585 15.25 -0.5988 -0.3024 1.2095
1.7858 -1.3016 15.26 -0.6523 -0.3958 1.1992
2.0519 -1.2211 15.27 -0.9122 -0.3941 1.034
2.0546 -1.3449 15.28 -0.9965 -0.2928 0.9267
1.8272 -1.3763 15.29 -1.1968 -0.1681 0.7129
2.138 -1.3056 15.3 -1.2985 0.0224 0.6477
2.0372 -1.2729 15.31 -1.4156 0.2559 0.5488
2.0931 -1.1676 15.32 -1.4175 0.5402 0.4158
2.1649 -0.9542 15.33 -1.5593 0.8127 0.3316
1.9426 -0.8739 15.34 -1.4006 1.184 0.2638
2.2427 -0.8699 15.35 -1.6583 1.4723 0.1876
2.1855 -0.6744 15.36 -1.6677 1.5129 0.1209
1.8351 -0.4769 15.37 -1.4171 1.8574 0.0687
1.9793 -0.3567 15.38 -1.3068 1.658 0.0273
2.0268 -0.2123 15.39 -1.2486 1.9711 0.0021
1.8725 -0.0498 15.4 -1.1438 1.8184 -0.0121
1.5614 0.1146 15.41 -1.1637 1.6784 -0.015
1.5315 0.2951 15.42 -1.0068 1.4323 -0.0039
1.3738 0.4785 15.43 -0.8381 1.1922 0.0201
1.3796 0.55 15.44 -0.7441 0.9252 0.0535
1.0881 0.7712 15.45 -0.5192 0.755 0.1001
1.0218 0.8601 15.46 -0.3373 0.4237 0.1589
0.9346 1.0276 15.47 -0.2016 0.1098 0.2255
0.6875 1.1937 15.48 -0.0255 -0.1688 0.2491
0.6183 1.2511 15.49 0.1142 -0.4059 0.3598
0.4316 1.2446 15.5 0.2794 -0.5716 0.4328
0.3058 1.2868 15.51 0.3772 -0.7215 0.5011
0.1418 1.1856 15.52 0.4722 -0.6539 0.5982
-0.0053 1.189 15.53 0.6357 -0.6936 0.6923
-0.1427 1.2867 15.54 0.6391 -0.5693 0.7429
-0.2372 1.2976 15.55 0.7443 -0.4402 0.8068
-0.4016 1.2604 15.56 0.7819 -0.2954 0.7615
-0.4651 1.1798 15.57 0.7778 -0.1534 0.7837
-0.6102 1.0136 15.58 0.7603 0.034 0.9135
-0.6683 0.8796 15.59 0.6397 0.2036 0.9145
-0.716 0.7704 15.6 0.5647 0.309 0.9593
-0.7789 0.5389 15.61 0.4859 0.4049 0.9211
-0.8575 0.4725 15.62 0.4262 0.4529 0.9138
-0.9335 0.2782 15.63 0.3053 0.3861 0.8793
-0.8094 0.1113 15.64 0.1564 0.2334 0.8145
-0.9146 -0.0674 15.65 0.0414 0.0877 0.6565
-0.9363 -0.2167 15.66 -0.0893 -0.1634 0.6241
-0.8188 -0.3733 15.67 -0.2218 -0.4518 0.4404
-0.9154 -0.5632 15.68 -0.3445 -0.7612 0.3577
-0.7839 -0.6455 15.69 -0.4269 -0.9899 0.216
-0.8185 -0.884 15.7 -0.5297 -1.3541 0.0506
-0.767 -0.9659 15.71 -0.6893 -1.7785 -0.1118
-0.6495 -1.0031 15.72 -0.8117 -2.1228 -0.2925
-0.5673 -1.0998 15.73 -0.7575 -2.012 -0.4803
-0.5722 -1.2788 15.74 -0.9122 -2.4619 -0.605
-0.5175 -1.2969 15.75 -0.7704 -2.2693 -0.8803
-0.3714 -1.3544 15.76 -0.784 -2.179 -0.9628
-0.3094 -1.2303 15.77 -0.8636 -2.3052 -1.2539
-0.2553 -1.3325 15.78 -0.7969 -2.0355 -1.3247
-0.2189 -1.2237 15.79 -0.6659 -1.8441 -1.6481
-0.1785 -1.1896 15.8 -0.5024 -1.8708 -1.6037
-0.1231 -1.0699 15.81 -0.443 -1.4485 -2.069
-0.0743 -0.8883 15.82 -0.2858 -1.2226 -2.258
-0.0475 -0.8505 15.83 -0.125 -1.1113 -2.078
-0.0285 -0.6433 15.84 0.0437 -0.8779 -2.2517
-0.0184 -0.5348 15.85 0.2047 -0.6268 -2.4197
-0.0242 -0.3223 15.86 0.3816 -0.5778 -2.6112
-0.0354 -0.1586 15.87 0.5607 -0.497 -2.6593
-0.064 0.0131 15.88 0.8105 -0.4508 -2.887
-0.1182 0.1981 15.89 0.8396 -0.591 -2.8122
-0.149 0.3946 15.9 1.0354 -0.6415 -2.8943
-0.2183 0.6139 15.91 1.1242 -0.9014 -3.1027
-0.2966 0.8044 15.92 1.3873 -0.9948 -2.8339
-0.4097 0.8387 15.93 1.6156 -1.2145 -3.0345
-0.472 1.1549 15.94 1.4717 -1.3849 -2.8682
-0.592 1.2563 15.95 1.5276 -1.7242 -2.9197
-0.6674 1.3995 15.96 1.8557 -1.7574 -2.4013
-0.9289 1.5618 15.97 1.8639 -1.958 -2.7067
-0.9227 1.4404 15.98 1.8672 -2.0668 -2.3324
-1.159 1.6992 15.99 1.6813 -1.9695 -2.2575
-1.2055 1.7502 16.0 1.5214 -1.8588 -2.0763
-1.4554 1.6042 16.01 1.5818 -1.7134 -2.2004
-1.6375 1.6197 16.02 1.6508 -1.4781 -2.1337
-1.707 1.6241 16.03 1.4663 -1.1878 -1.893
-1.9085 1.8565 16.04 1.3216 -0.8417 -1.6832
-1.9878 1.8381 16.05 1.1194 -0.4638 -1.6856
-1.9852 1.8172 16.06 1.1393 -0.1726 -1.3143
-2.1523 1.5797 16.07 0.9874 0.1389 -1.3107
-2.371 1.4742 16.08 0.7841 0.4367 -1.2424
-2.4501 1.433 16.09 0.7369 0.6037 -1.07
-2.4978 1.3042 16.1 0.5351 0.7504 -0.9182
-2.6112 1.1545 16.11 0.5285 0.9185 -0.8475
-2.8403 1.2286 16.12 0.4021 0.9171 -0.8303
-2.6418 1.1318 16.13 0.3249 0.7854 -0.7301
-2.7671 1.0113 16.14 0.2985 0.6535 -0.5967
-2.8017 0.8628 16.15 0.2482 0.4877 -0.5791
-2.9843 0.9081 16.16 0.2408 0.2808 -0.6106
-3.2236 0.8126 16.17 0.3069 0.0734 -0.5922
-3.2042 0.7127 16.18 0.3042 -0.1546 -0.5324
-2.9684 0.6201 16.19 0.3557 -0.3968 -0.5295
-2.6878 0.5729 16.2 0.4686 -0.5698 -0.5714
-2.8847 0.5773 16.21 0.5322 -0.6803 -0.6413
-2.943 0.5802 16.22 0.6801 -0.8869 -0.5589
-2.8256 0.587 16.23 0.8357 -0.8933 -0.688
-2.3935 0.6665 16.24 0.9897 -0.756 -0.72
-2.553 0.6881 16.25 1.1174 -0.7518 -0.7091
-2.1873 0.708 16.26 1.2366 -0.5336 -0.8556
-2.3151 0.678 16.27 1.549 -0.3895 -0.8466
-2.3318 0.8381 16.28 1.6872 -0.1998 -0.9749
-2.0569 0.762 16.29 1.8503 0.0428 -1.0499
-1.8227 0.8563 16.3 1.9203 0.285 -0.928
-1.9801 0.9726 16.31 2.2638 0.4521 -1.0714
-1.7079 0.936 16.32 2.1193 0.6333 -1.1867
-1.6505 1.1376 16.33 2.4085 0.6842 -1.1923
-1.3327 1.236 16.34 2.7269 0.7327 -1.1174
-1.3454 1.12 16.35 2.8359 0.6535 -1.1377
-1.1543 1.1791 16.36 2.5625 0.5936 -1.1195
-1.0617 1.2219 16.37 2.661 0.454 -1.1444
-1.0914 1.3342 16.38 2.6762 0.1813 -1.1189
-1.0484 1.2373 16.39 2.8775 -0.0774 -0.948
-0.8426 1.2818 16.4 2.9211 -0.4419 -0.855
-0.8224 1.1116 16.41 2.6994 -0.7821 -0.8489
-0.7997 1.2477 16.42 2.602 -1.1239 -0.7459
-0.8316 0.9645 16.43 2.4015 -1.3463 -0.5377
-0.7138 0.9515 16.44 2.2052 -1.5958 -0.4187
-0.7018 0.9136 16.45 2.0406 -1.8372 -0.3001
-0.8366 0.7149 16.46 2.234 -2.2178 -0.1687
-0.7071 0.5632 16.47 2.0208 -2.0729 -0.0156
-0.8641 0.3716 16.48 1.6285 -2.2105 0.1422
-0.7791 0.1915 16.49 1.6418 -2.1916 0.3271
-0.9179 0.0054 16.5 1.4223 -2.2144 0.4872
-0.8955 -0.1916 16.51 1.2729 -1.9879 0.6597
-1.0599 -0.4487 16.52 1.2455 -1.7516 0.7465
-0.9724 -0.659 16.53 1.2568 -1.6902 1.0181
-1.1069 -0.9072 16.54 1.1625 -1.2605 1.0894
-1.2197 -1.0212 16.55 0.9789 -1.1498 1.3319
-1.3122 -1.2646 16.56 1.0542 -0.9473 1.5652
-1.3542 -1.5581 16.57 1.0033 -0.9392 1.5521
-1.5186 -1.7667 16.58 0.8812 -0.7992 1.6657
-1.6149 -1.8657 16.59 1.0608 -0.9046 1.9942
-1.4295 -2.0844 16.6 1.1337 -1.0329 2.0163
-1.7728 -2.3129 16.61 1.179 -1.1776 1.8144
-1.5996 -2.7158 16.62 1.2537 -1.3766 2.1122
-1.9089 -2.5766 16.63 1.2201 -1.5832 2.0333
-1.6795 -2.6297 16.64 1.3781 -1.6725 2.1649
-1.8693 -2.8758 16.65 1.5468 -1.855 1.9566
-1.8075 -2.8303 16.66 1.8359 -2.1785 2.1307
-1.8707 -2.7576 16.67 1.7807 -2.6734 1.9534
-1.8353 -2.9611 16.68 2.2298 -2.7184 2.098
-1.6607 -2.9553 16.69 2.2211 -3.0979 1.9796
-1.7751 -2.8167 16.7 2.5048 -3.0189 1.924
-1.8742 -2.6436 16.71 2.6908 -2.6113 1.9051
-1.4959 -2.4853 16.72 2.7358 -2.8605 1.6077
-1.5325 -2.5985 16.73 2.9466 -2.6368 1.5934
-1.4177 -2.4429 16.74 2.7843 -2.6916 1.3213
-1.4777 -2.46 16.75 3.0288 -2.1085 1.3824
-1.2882 -2.3073 16.76 3.0821 -2.057 1.1584
-1.1456 -1.9796 16.77 2.8695 -1.4439 1.041
-0.9138 -1.8693 16.78 2.9598 -1.3699 0.848
-0.9142 -1.6862 16.79 2.8207 -0.9006 0.7406
-0.6923 -1.3701 16.8 2.6708 -0.7082 0.5581
-0.5061 -1.2535 16.81 2.7658 -0.4458 0.3576
-0.3736 -0.9135 16.82 2.9065 -0.3366 0.2516
-0.2295 -0.7568 16.83 2.8657 -0.2302 0.1401
-0.0614 -0.6109 16.84 2.5594 -0.1951 0.0144
0.1014 -0.458 16.85 2.4667 -0.2276 -0.0892
0.2822 -0.2928 16.86 2.1656 -0.3528 -0.1731
0.4175 -0.1099 16.87 2.1288 -0.4538 -0.2768
0.5385 0.0094 16.88 1.7916 -0.6513 -0.2978
0.7576 0.1321 16.89 1.6872 -0.8697 -0.3586
0.809 0.1973 16.9 1.6612 -1.0412 -0.3645
1.0249 0.3142 16.91 1.4588 -1.2597 -0.4485
1.1231 0.3789 16.92 1.1282 -1.2292 -0.4394
1.1522 0.3665 16.93 1.1518 -1.3911 -0.3777
1.2023 0.4233 16.94 1.0583 -1.4709 -0.3597
1.3715 0.4048 16.95 0.8301 -1.4868 -0.3664
1.5717 0.3767 16.96 0.7857 -1.2121 -0.2687
1.6021 0.367 16.97 0.8076 -1.1945 -0.215
1.5725 0.322 16.98 0.7647 -0.9502 -0.1417
1.4428 0.3361 16.99 0.7801 -0.6116 -0.0606
1.6317 0.2398 17.0 0.7681 -0.3072 0.0306
1.6312 0.1834 17.01 0.8291 -0.0191 0.1152
1.4506 0.1286 17.02 0.7979 0.2778 0.2173
1.6464 0.0655 17.03 0.8246 0.5652 0.3301
1.4287 0.0098 17.04 0.9723 0.7045 0.4279
1.4255 -0.0539 17.05 1.2173 0.878 0.4961
1.3523 -0.1014 17.06 1.3514 1.0466 0.6311
1.2849 -0.1514 17.07 1.2871 1.0031 0.6438
1.2971 -0.1697 17.08 1.3479 1.0752 0.7099
1.0672 -0.2011 17.09 1.5282 0.8737 0.8365
1.0055 -0.2122 17.1 1.9069 0.6434 0.8524
1.0414 -0.224 17.11 1.8847 0.5059 0.9574
0.8079 -0.2174 17.12 1.8583 0.19 0.9269
0.7223 -0.1965 17.13 1.9944 -0.089 1.0816
0.6791 -0.1379 17.14 2.046 -0.4031 1.0246
0.6233 -0.0741 17.15 2.1461 -0.6974 1.0772
0.5238 -0.0145 17.16 2.1567 -0.9576 1.0577
0.465 0.0712 17.17 2.1891 -1.0674 0.9144
0.4047 0.1625 17.18 2.4833 -1.2051 0.9524
0.3354 0.2449 17.19 2.2357 -1.1941 0.8233
0.2853 0.3975 17.2 2.0358 -1.2948 0.7591
0.2624 0.4853 17.21 2.258 -1.2404 0.7398
0.2078 0.6113 17.22 1.9527 -1.172 0.6459
0.2013 0.6988 17.23 1.947 -0.9492 0.4875
0.2204 0.7857 17.24 1.9361 -0.7511 0.3873
0.2445 0.8837 17.25 1.649 -0.6259 0.3359
0.2264 0.9744 17.26 1.5182 -0.3994 0.2183
0.2604 1.2171 17.27 1.2623 -0.231 0.1052
0.3078 1.3305 17.28 1.0783 -0.0892 0.0107
0.4187 1.347 17.29 0.9788 -0.016 -0.0947
0.4231 1.4315 17.3 0.6899 -0.0019 -0.1876
0.5696 1.347 17.31 0.55 -0.0563 -0.2392
0.6336 1.337 17.32 0.3898 -0.1755 -0.3406
0.6499 1.4902 17.33 0.2299 -0.3471 -0.4234
0.7634 1.3398 17.34 0.0955 -0.6277 -0.4555
0.9671 1.4751 17.35 -0.0164 -0.9516 -0.4427
0.9729 1.3188 17.36 -0.1138 -1.2883 -0.4632
1.1308 1.1682 17.37 -0.2168 -1.5723 -0.522
1.2713 1.2304 17.38 -0.2484 -1.7621 -0.529
1.4766 1.1455 17.39 -0.2774 -2.1827 -0.4949
1.5872 0.8715 17.4 -0.2978 -2.3839 -0.4439
1.6117 0.8902 17.41 -0.2825 -2.4686 -0.4359
1.6673 0.7198 17.42 -0.2598 -2.6295 -0.3431
1.761 0.4966 17.43 -0.1874 -2.7519 -0.2471
1.745 0.4015 17.44 -0.1129 -2.5811 -0.149
1.9991 0.219 17.45 -0.0259 -2.6482 -0.0311
1.9179 0.0703 17.46 0.0748 -2.265 0.0885
1.9374 -0.0899 17.47 0.2083 -2.1749 0.2092
1.9002 -0.2505 17.48 0.3156 -1.9859 0.3694
2.1552 -0.3651 17.49 0.4306 -1.7409 0.4925
1.9733 -0.4558 17.5 0.5536 -1.2886 0.6114
2.1824 -0.6021 17.51 0.659 -1.1724 0.789
1.9068 -0.7157 17.52 0.7973 -0.9887 0.9908
2.2521 -0.8584 17.53 0.919 -0.7621 1.0333
1.9346 -0.7806 17.54 0.956 -0.7107 1.1793
2.1068 -0.9507 17.55 1.1568 -0.6441 1.3496
1.9265 -0.865 17.56 1.0552 -0.6579 1.6576
1.8842 -0.9758 17.57 1.094 -0.7523 1.7387
1.7054 -0.8186 17.58 1.2789 -0.8498 1.7344
1.6235 -0.8572 17.59 1.1168 -0.9882 1.8332
1.5481 -0.8496 17.6 1.1162 -1.2064 1.9508
1.5144 -0.6552 17.61 1.1578 -1.518 1.9524
1.2881 -0.5495 17.62 1.0696 -1.7293 2.2674
1.2185 -0.4873 17.63 0.9151 -1.7027 1.9824
0.9758 -0.3214 17.64 0.7855 -1.8618 2.0705
0.919 -0.1668 17.65 0.6023 -1.7621 2.2657
0.662 0.0075 17.66 0.4854 -1.7309 2.2816
0.6169 0.1909 17.67 0.292 -2.0371 1.9744
0.4747 0.3962 17.68 0.1132 -1.6392 2.1118
0.3053 0.5613 17.69 -0.0579 -1.3756 1.8749
0.1751 0.6772 17.7 -0.2105 -1.3174 1.9822
0.0671 0.8972 17.71 -0.4365 -0.987 1.9149
-0.047 1.2238 17.72 -0.5923 -0.5836 1.6118
-0.1582 1.219 17.73 -0.7388 -0.2536 1.4572
-0.2622 1.5149 17.74 -0.8336 0.0642 1.3842
-0.337 1.6649 17.75 -0.9337 0.3659 1.3112
-0.3899 1.5684 17.76 -1.0353 0.606 1.1531
-0.4224 1.9446 17.77 -1.2813 0.8665 1.0086
-0.5081 2.0329 17.78 -1.3277 0.941 0.8569
-0.5254 1.9289 17.79 -1.2791 1.0904 0.6953
-0.5114 2.0229 17.8 -1.2224 1.0057 0.4339
-0.5257 1.977 17.81 -1.4333 1.134 0.2868
-0.4824 2.1004 17.82 -1.3895 0.9115 0.1488
-0.5336 2.1873 17.83 -1.2203 0.7528 0.0213
-0.4954 2.213 17.84 -1.1718 0.5399 -0.1125
-0.443 1.8409 17.85 -1.0234 0.3674 -0.2414
-0.3162 1.8542 17.86 -0.9074 0.1303 -0.3481
-0.2687 1.6617 17.87 -0.8554 -0.0711 -0.4159
-0.1907 1.5296 17.88 -0.7557 -0.2218 -0.5254
-0.1285 1.6294 17.89 -0.573 -0.3656 -0.6619
-0.032 1.2859 17.9 -0.3867 -0.3858 -0.7098
0.0569 1.3322 17.91 -0.2787 -0.3575 -0.7119
0.1549 1.0746 17.92 -0.1403 -0.3181 -0.7125
0.2585 0.8429 17.93 -0.0135 -0.1952 -0.8021
0.3142 0.7775 17.94 0.095 -0.0081 -0.8781
0.4425 0.5457 17.95 0.1967 0.2229 -0.8107
0.5499 0.4042 17.96 0.278 0.4209 -0.717
0.6305 0.2395 17.97 0.3342 0.6865 -0.7208
0.6457 0.0667 17.98 0.4194 0.9345 -0.708
0.7768 -0.081 17.99 0.4372 1.1832 -0.678
0.8171 -0.211 18.0 0.3697 1.2114 -0.6048
0.9843 -0.3298 18.01 0.3446 1.504 -0.6444
0.8671 -0.4441 18.02 0.3375 1.4789 -0.5378
1.0442 -0.5609 18.03 0.2727 1.3627 -0.5235
1.0494 -0.607 18.04 0.1506 1.1454 -0.4161
1.036 -0.6182 18.05 0.0607 1.1619 -0.3948
0.906 -0.7381 18.06 -0.0686 0.9353 -0.3486
