# x : time signal
#y3 time y4 y1 y2
-0.5997 16.42 0.3364 -1.0083 0.5194
-1.9052 16.43 0.0656 -1.0487 0.7073
-2.2643 16.44 -0.1575 -0.921 0.9263
-0.8029 16.45 -0.4021 -0.7495 1.0659
-0.384 16.46 -0.5939 -0.6048 0.991
-1.6049 16.47 -0.7918 -0.3941 0.9639
-2.0965 16.48 -0.7377 -0.2309 0.6799
-1.2149 16.49 -0.8218 -0.0691 0.5111
-0.3053 16.5 -0.7927 0.1086 0.1977
-1.3008 16.51 -0.6173 0.2623 -0.1144
-2.1269 16.52 -0.4446 0.4469 -0.4103
-1.4443 16.53 -0.2471 0.6378 -0.6895
-0.285 16.54 0.0041 0.7445 -0.7879
-0.8232 16.55 0.2484 0.9185 -0.8708
-2.0821 16.56 0.4983 1.1733 -0.8803
-1.705 16.57 0.8139 1.3151 -0.8218
-0.425 16.58 1.0816 1.4174 -0.6029
-0.558 16.59 1.2249 1.4796 -0.2888
-1.8834 16.6 1.1786 1.7546 0.0169
-1.9115 16.61 1.3005 1.8717 0.3523
-0.5787 16.62 1.3279 1.761 0.6795
-0.2867 16.63 1.1791 1.9142 0.9263
-1.6152 16.64 0.9388 1.7601 0.9887
-1.9274 16.65 0.7702 2.1002 1.1187
-0.7913 16.66 0.4979 1.779 1.0964
-0.0651 16.67 0.1887 2.1333 1.0455
-1.0986 16.68 -0.0548 2.0135 0.753
-1.8322 16.69 -0.2996 1.9158 0.5991
-0.9606 16.7 -0.4669 1.7933 0.2717
0.0514 16.71 -0.7456 1.7512 -0.0501
-0.7162 16.72 -0.8488 1.7676 -0.3582
-1.8323 16.73 -0.8623 1.6456 -0.5549
-1.3077 16.74 -0.8646 1.5883 -0.6986
0.0703 16.75 -0.7064 1.4115 -0.7723
-0.277 16.76 -0.5916 1.5186 -0.7565
-1.7028 16.77 -0.3536 1.3507 -0.7603
-1.3482 16.78 -0.1329 1.3419 -0.4837
-0.0058 16.79 0.1163 1.1925 -0.2695
0.1172 16.8 0.3575 1.1608 0.0252
-1.2957 16.81 0.5231 1.0053 0.3694
-1.5408 16.82 0.7057 0.8793 0.6803
-0.1532 16.83 0.9241 0.8281 0.8923
0.4258 16.84 0.8579 0.812 0.9544
-0.736 16.85 1.0082 0.8696 1.0398
-1.4028 16.86 0.8379 0.8708 1.0759
-0.3377 16.87 0.6585 0.7838 1.0749
0.6914 16.88 0.5427 0.7478 0.729
-0.2156 16.89 0.3163 0.7789 0.5441
-1.2714 16.9 0.0188 0.8524 0.222
-0.4759 16.91 -0.2983 0.9412 -0.1118
0.8023 16.92 -0.544 0.9001 -0.3923
0.2457 16.93 -0.8903 1.0079 -0.5923
-0.9091 16.94 -1.0042 1.2158 -0.8391
-0.5942 16.95 -1.2981 1.1725 -1.009
0.7431 16.96 -1.3383 1.398 -0.9811
0.6861 16.97 -1.4447 1.5319 -0.8512
-0.5728 16.98 -1.4655 1.4625 -0.5927
-0.786 16.99 -1.247 1.6881 -0.3513
0.5993 17.0 -1.0972 1.8548 -0.0809
1.0604 17.01 -1.1387 1.9157 0.2358
-0.1566 17.02 -0.8689 2.1152 0.5195
-0.6819 17.03 -0.6161 2.255 0.7783
0.4814 17.04 -0.3723 2.5087 0.8437
1.2125 17.05 -0.184 2.6447 0.8894
0.3471 17.06 -0.0226 2.7072 0.9862
-0.5517 17.07 0.0929 2.7275 0.899
0.3379 17.08 0.1427 2.7186 0.6116
1.424 17.09 0.1208 3.0306 0.3381
0.8567 17.1 0.0492 2.7543 0.0624
-0.364 17.11 -0.0992 2.7661 -0.2623
0.1429 17.12 -0.282 3.0042 -0.5978
1.5643 17.13 -0.5121 2.6881 -0.8965
1.2424 17.14 -0.832 2.7269 -1.0225
-0.0526 17.15 -1.058 2.9023 -1.0405
0.0159 17.16 -1.5141 2.627 -1.185
1.2721 17.17 -1.6207 2.7618 -1.0691
1.6524 17.18 -1.8731 2.8003 -0.8327
0.3385 17.19 -2.1332 2.8524 -0.5132
-0.0406 17.2 -2.4228 2.4389 -0.2683
1.3118 17.21 -2.4794 2.3491 0.0315
1.9352 17.22 -2.4117 2.44 0.3047
0.8219 17.23 -2.2265 2.3209 0.5837
-0.0025 17.24 -2.1319 2.0139 0.7466
