#y3 time y2 y1 y4
-0.4562 16.41 1.8951 -1.2724 0.8445
-0.4336 16.42 2.2604 -1.4645 0.4907
1.0794 16.43 2.3178 -1.3244 0.0215
-0.6771 16.44 2.3483 -0.9036 -0.4239
0.574 16.45 2.7286 -0.7832 -0.6952
0.8666 16.46 2.3376 -0.4805 -0.7299
-0.5182 16.47 2.5878 -0.3302 -0.7782
1.2444 16.48 2.0288 -0.3658 -0.4817
0.3937 16.49 2.2344 -0.4999 -0.0871
0.0672 16.5 1.9124 -0.7499 0.3554
1.765 16.51 1.4116 -1.0576 0.8234
-0.0822 16.52 1.3578 -1.4149 1.0439
0.897 16.53 1.066 -2.0465 1.1722
1.2924 16.54 0.6657 -2.4061 1.0
-0.2871 16.55 0.5187 -2.2648 0.784
1.5523 16.56 0.4197 -2.3821 0.4239
0.569 16.57 0.3321 -2.311 -0.0355
-0.1063 16.58 0.3046 -1.8948 -0.4725
1.3736 16.59 0.3367 -1.4607 -0.6768
-0.2251 16.6 0.5044 -0.9719 -0.9285
0.2917 16.61 0.7182 -0.4102 -0.8298
1.0203 16.62 0.8982 0.0375 -0.5866
-0.8166 16.63 1.0746 0.4256 -0.1416
0.5834 16.64 1.4683 0.582 0.2896
0.0188 16.65 1.6471 0.6388 0.7101
-1.0503 16.66 1.8971 0.5797 0.914
0.5152 16.67 1.9271 0.3061 1.0777
-1.035 16.68 2.1294 0.0477 1.0263
-1.0272 16.69 2.2346 -0.2398 0.7411
0.0191 16.7 1.9575 -0.3964 0.279
-1.8225 16.71 2.0669 -0.4858 -0.1361
-0.6855 16.72 1.706 -0.4381 -0.5375
-0.9264 16.73 1.583 -0.2954 -0.8458
-2.1804 16.74 1.3212 0.0144 -1.0186
-0.5655 16.75 0.902 0.3513 -0.9125
-1.7675 16.76 0.6826 0.7314 -0.6368
-2.0865 16.77 0.3765 1.1416 -0.2818
-0.8427 16.78 0.1274 1.1621 0.182
-2.4812 16.79 -0.0711 1.2193 0.6165
-1.4523 16.8 -0.1897 1.2361 0.9041
-1.4605 16.81 -0.2559 0.8101 0.9171
-2.968 16.82 -0.2723 0.4017 0.8953
-1.0194 16.83 -0.1839 -0.1286 0.5639
-1.9622 16.84 -0.0715 -0.6307 0.1548
-2.4097 16.85 0.1084 -1.1787 -0.2866
-0.7899 16.86 0.3355 -1.6565 -0.7194
-2.4863 16.87 0.5116 -1.6249 -1.0771
-1.3756 16.88 0.8243 -1.836 -1.1972
-0.9401 16.89 1.0514 -1.7474 -1.1197
-2.642 16.9 1.3013 -1.5018 -0.7392
-0.6312 16.91 1.2068 -1.0847 -0.3851
-1.1772 16.92 1.4114 -0.8989 0.0052
-1.7644 16.93 1.3651 -0.5804 0.4164
0.0034 16.94 1.3666 -0.3843 0.6953
-1.6985 16.95 1.1265 -0.2728 0.8298
-0.8256 16.96 1.1048 -0.3516 0.6253
0.1111 16.97 0.8929 -0.5608 0.3913
-1.5403 16.98 0.5899 -0.8175 -0.04
