# label : secret experiment #1893
# x : time signal
#y3 y5 y2 time y1 y4
-0.8344 0.2183 1.2712 13.56 -1.5334 -2.4132
-0.8678 0.3965 1.5142 13.57 -1.4516 -2.2013
-0.97 0.5803 1.6201 13.58 -1.1453 -1.8372
-1.0743 0.6821 1.7015 13.59 -0.9238 -1.5843
-1.1685 0.8025 2.0025 13.6 -0.8121 -1.4205
-1.4097 0.7161 2.1023 13.61 -0.7478 -1.2954
-1.4081 0.768 2.2384 13.62 -0.5733 -1.0186
-1.5791 0.6778 2.1786 13.63 -0.3555 -0.7567
-1.7644 0.5249 2.1111 13.64 -0.2214 -0.4787
-1.8416 0.4482 2.0681 13.65 -0.0798 -0.3152
-2.0794 0.2419 1.8452 13.66 0.0394 -0.1714
-2.1893 0.009 1.9261 13.67 0.176 -0.0686
-2.0281 -0.2037 1.5168 13.68 0.2854 -0.0072
-2.0965 -0.4147 1.4531 13.69 0.3276 0.0162
-2.2302 -0.7047 1.1981 13.7 0.4337 0.002
-2.5545 -0.8477 0.8736 13.71 0.4768 -0.0435
-2.4468 -0.9801 0.5908 13.72 0.4728 -0.1271
-2.7915 -1.2944 0.2564 13.73 0.5086 -0.2307
-2.8085 -1.3211 -0.0653 13.74 0.5114 -0.376
-2.5316 -1.3017 -0.4239 13.75 0.4903 -0.4374
-2.8023 -1.364 -0.7638 13.76 0.5122 -0.5712
-2.8235 -1.4774 -1.0128 13.77 0.4041 -0.7349
-2.859 -1.2902 -1.4449 13.78 0.3301 -0.7732
-2.6938 -1.1591 -1.7686 13.79 0.2921 -0.864
-2.6582 -0.956 -1.7943 13.8 0.1944 -1.0628
-3.0302 -0.8842 -2.1328 13.81 0.0868 -0.9186
-2.5779 -0.5521 -2.3066 13.82 -0.0223 -1.0281
-2.5734 -0.3849 -2.1602 13.83 -0.1288 -1.0769
-2.9215 -0.184 -2.4364 13.84 -0.2765 -0.9733
-2.692 0.0262 -2.4685 13.85 -0.354 -0.8337
-2.3881 0.1849 -2.5411 13.86 -0.4742 -0.7842
-2.454 0.3372 -2.4015 13.87 -0.6156 -0.6206
-2.4786 0.3959 -2.3997 13.88 -0.6805 -0.4511
-2.2817 0.5348 -2.4443 13.89 -0.8923 -0.2622
-2.0598 0.4637 -2.0743 13.9 -0.9673 -0.1377
-1.9063 0.4988 -1.8069 13.91 -1.067 0.0133
-1.9594 0.3807 -1.4991 13.92 -1.0761 0.1514
