# label : detector calibration 16. 07. 2015
# y : intensity
#time y4 y5 y3 y1 y2
13.61 0.4226 1.4513 -0.9066 -0.7247 -1.1796
13.62 0.167 1.4356 -0.9133 -0.8996 -1.0652
13.63 -0.1278 1.3241 -0.8757 -0.9504 -0.7173
13.64 -0.4066 1.2917 -0.767 -0.8049 -0.439
13.65 -0.7118 1.3904 -0.6072 -0.5415 -0.2296
13.66 -0.9117 1.1552 -0.4418 -0.1257 -0.0795
13.67 -1.3212 1.0337 -0.2726 0.2936 -0.0665
13.68 -1.5832 0.9877 -0.0773 0.5789 -0.1415
13.69 -1.8149 0.8202 0.1061 0.8908 -0.3591
13.7 -1.744 0.7673 0.2548 0.8017 -0.6136
13.71 -2.0165 0.6547 0.4452 0.6871 -0.9967
13.72 -2.0577 0.4721 0.5436 0.2655 -1.2263
13.73 -2.092 0.3273 0.7277 -0.1933 -1.6141
13.74 -2.1707 0.153 0.7241 -0.5886 -1.9528
13.75 -2.2838 -0.0076 0.7507 -1.0628 -2.0832
13.76 -1.9937 -0.1558 0.7621 -1.354 -1.9473
13.77 -2.0381 -0.3052 0.7029 -1.2354 -1.7598
13.78 -1.9427 -0.4497 0.6751 -1.3041 -1.3998
13.79 -1.5339 -0.5885 0.559 -1.0 -1.1716
13.8 -1.5434 -0.773 0.3781 -0.529 -0.755
13.81 -1.2154 -0.888 0.1737 -0.118 -0.3049
13.82 -0.9289 -1.0366 -0.021 0.2033 0.1475
13.83 -0.6805 -1.0485 -0.2267 0.4082 0.508
13.84 -0.4176 -1.1476 -0.4215 0.4637 0.781
13.85 -0.1635 -1.2506 -0.7201 0.2495 1.0085
13.86 0.053 -1.0723 -0.9638 -0.0784 1.0548
13.87 0.2659 -1.1682 -1.0273 -0.5481 0.8737
13.88 0.4156 -1.1859 -1.1515 -1.058 0.8267
13.89 0.615 -1.1165 -1.3012 -1.2636 0.6252
13.9 0.6785 -1.1515 -1.5658 -1.5136 0.3986
13.91 0.8481 -1.0848 -1.4483 -1.7235 0.165
13.92 0.7511 -0.9791 -1.6029 -1.5075 0.0064
13.93 0.7796 -0.8794 -1.446 -1.3079 -0.0478
13.94 0.794 -0.6839 -1.3797 -0.8747 -0.0016
13.95 0.7138 -0.6202 -1.4953 -0.5507 0.1703
13.96 0.6038 -0.4565 -1.2633 -0.1692 0.4478
13.97 0.5433 -0.3537 -1.2051 0.0441 0.7468
13.98 0.385 -0.2323 -0.941 0.0845 1.1808
13.99 0.2389 -0.1345 -0.7954 -0.0704 1.4649
14.0 0.0996 -0.0109 -0.5919 -0.3673 1.982
14.01 -0.0411 0.1042 -0.4168 -0.8345 2.4316
14.02 -0.1675 0.189 -0.244 -1.2796 2.5053
14.03 -0.2755 0.2837 -0.1006 -1.8258 2.5095
14.04 -0.3839 0.3408 0.0046 -1.8946 2.2393
14.05 -0.4419 0.4339 0.0834 -2.1207 2.2594
14.06 -0.5433 0.4794 0.1174 -2.1346 1.8723
14.07 -0.5894 0.4477 0.1091 -1.683 1.5064
14.08 -0.5802 0.4961 0.0751 -1.2975 1.135
14.09 -0.5732 0.439 -0.0103 -0.8642 0.7856
14.1 -0.4775 0.4134 -0.1239 -0.5177 0.3993
14.11 -0.4683 0.3228 -0.253 -0.292 0.216
14.12 -0.3759 0.2867 -0.4671 -0.2013 0.0819
14.13 -0.3108 0.1693 -0.6575 -0.3957 0.0989
14.14 -0.1791 0.0727 -0.8294 -0.6618 0.21
