#time y5 y3 y2 y1 y6 y4
11.56 -0.4318 0.6003 1.0982 2.2719 -0.148 -0.001
11.57 -0.5038 0.633 1.116 2.0258 0.6287 0.2058
11.58 -0.5947 0.5944 0.8874 1.6613 1.3136 0.3563
11.59 -0.6437 0.5515 0.9701 1.7298 1.7269 0.4862
11.6 -0.6547 0.4648 0.8811 1.4399 1.3499 0.4226
11.61 -0.5026 0.3191 0.8168 1.3835 0.5343 0.4082
11.62 -0.29 0.1993 0.8222 1.1216 -0.1108 0.3294
11.63 -0.0398 0.0223 0.8233 1.0858 -0.2022 0.1433
11.64 0.2769 -0.1478 0.837 0.795 0.2619 -0.0288
11.65 0.6159 -0.3612 0.8568 0.7386 1.1017 -0.234
11.66 0.991 -0.4817 0.9799 0.5825 1.7872 -0.4342
11.67 1.5374 -0.6791 0.9752 0.5366 1.9788 -0.5408
11.68 1.6596 -0.8352 1.042 0.4499 1.1972 -0.7966
11.69 2.3102 -1.0304 1.2943 0.4015 0.5633 -0.8676
11.7 2.5174 -1.0951 1.2072 0.3616 0.0156 -0.8648
11.71 2.5518 -1.146 1.2053 0.3363 0.088 -0.8744
11.72 2.9137 -1.1284 1.3141 0.2997 0.6933 -0.7427
11.73 3.0002 -0.9915 1.4147 0.3332 1.5254 -0.5904
11.74 2.7136 -1.0576 1.4776 0.3621 2.0513 -0.3094
11.75 2.6777 -1.001 1.4464 0.4288 2.0495 -0.0815
11.76 2.3715 -0.8423 1.5188 0.4187 1.1942 0.201
11.77 2.3056 -0.6261 1.4709 0.5548 0.5374 0.4907
11.78 1.9971 -0.47 1.1759 0.5749 0.161 0.8423
11.79 1.6715 -0.272 1.208 0.6764 0.4308 1.088
11.8 1.3666 -0.0513 1.0194 0.7621 1.0911 1.2148
11.81 1.1827 0.169 0.7894 0.8968 1.8982 1.4875
11.82 0.8971 0.414 0.5452 1.0236 2.0873 1.5222
11.83 0.653 0.5801 0.4085 1.1385 2.0269 1.6052
11.84 0.494 0.7277 0.132 1.0846 1.1057 1.7682
11.85 0.4135 0.9431 -0.1434 1.1661 0.5558 1.7258
11.86 0.3694 1.1381 -0.4554 1.2401 0.304 1.4792
11.87 0.3478 1.062 -0.7527 1.2504 0.6974 1.1424
11.88 0.3612 1.1225 -0.9725 1.2831 1.5477 1.0499
11.89 0.4643 1.2776 -1.17 1.3598 2.2333 0.7123
11.9 0.5343 1.1355 -1.5252 1.2531 2.2602 0.5437
11.91 0.6852 1.1377 -1.7407 1.1895 1.7445 0.3059
11.92 0.7482 1.0212 -2.1019 1.3011 1.0937 0.0931
11.93 0.9223 0.8224 -2.1001 1.1069 0.4558 -0.0596
11.94 0.8654 0.8141 -2.5838 1.1373 0.4088 -0.1426
11.95 0.8377 0.5315 -2.3609 0.9101 0.9203 -0.169
11.96 0.9121 0.3851 -2.9545 0.8781 1.7754 -0.1477
11.97 0.8572 0.2078 -2.7085 0.6866 2.3053 -0.0421
11.98 0.7455 0.0373 -2.9597 0.6524 2.2946 0.1078
11.99 0.5611 -0.1155 -2.9066 0.4433 1.7538 0.3259
12.0 0.2683 -0.2585 -3.0046 0.3452 0.8592 0.5234
12.01 0.0455 -0.3808 -2.8351 0.161 0.3577 0.7781
12.02 -0.2138 -0.4635 -2.6212 0.0153 0.5524 1.092
12.03 -0.4794 -0.5832 -2.5668 -0.1367 1.0798 1.3044
12.04 -0.6695 -0.6071 -2.2297 -0.2702 2.0252 1.4197
12.05 -0.8444 -0.5908 -2.163 -0.4565 2.4383 1.4396
12.06 -1.0267 -0.5334 -1.9083 -0.5965 2.2654 1.6363
12.07 -1.1427 -0.3833 -1.6892 -0.6588 1.3118 1.691
12.08 -1.2499 -0.2879 -1.6554 -0.6886 0.6401 1.4065
12.09 -1.2932 -0.1107 -1.4447 -0.7566 0.2434 1.3719
12.1 -0.9809 0.0508 -1.1272 -0.8327 0.5857 1.0354
12.11 -0.8435 0.2667 -0.8947 -0.8824 1.4127 0.8567
12.12 -0.6565 0.4887 -0.6694 -0.8481 1.9531 0.6458
12.13 -0.313 0.6584 -0.5166 -0.8851 2.1886 0.2973
12.14 0.0394 0.8046 -0.3987 -0.8724 1.7051 -0.0041
12.15 0.3677 0.9699 -0.3055 -0.8031 0.9488 -0.257
12.16 0.7934 1.2175 -0.2083 -0.7435 0.295 -0.5496
12.17 1.005 1.4677 -0.1099 -0.6456 0.114 -0.7395
12.18 1.2835 1.3282 -0.0548 -0.4972 0.5207 -0.8374
12.19 1.6925 1.5702 -0.0185 -0.4277 1.4243 -0.9201
12.2 1.6868 1.5692 -0.0053 -0.2346 1.8422 -0.8549
12.21 1.7653 1.6319 -0.0086 -0.0787 1.9772 -0.8564
12.22 1.7985 1.4074 -0.0241 0.0887 1.3448 -0.7411
12.23 1.7422 1.5793 -0.056 0.2787 0.449 -0.548
12.24 1.8062 1.293 -0.0887 0.4687 -0.09 -0.342
12.25 1.3649 1.2821 -0.1152 0.7081 -0.0954 -0.1292
12.26 1.2622 0.9657 -0.1529 0.7629 0.5255 0.0752
12.27 0.9528 0.8871 -0.1791 0.9889 1.3 0.2999
12.28 0.5936 0.7026 -0.2151 1.2573 1.7985 0.4334
12.29 0.2821 0.4384 -0.1991 1.2874 1.3867 0.544
12.3 -0.017 0.2638 -0.1976 1.4848 0.7476 0.5767
12.31 -0.2754 0.0677 -0.1584 1.5264 -0.0509 0.5618
12.32 -0.4746 -0.0981 -0.0884 1.7059 -0.526 0.4853
12.33 -0.7505 -0.2459 -0.0034 1.9467 -0.2851 0.4096
12.34 -0.7523 -0.3635 0.1155 1.8068 0.3979 0.1857
12.35 -0.9076 -0.4105 0.2517 1.8806 1.0721 -0.0376
12.36 -0.8369 -0.4543 0.3601 2.1194 1.1988 -0.3328
12.37 -0.9185 -0.4614 0.5316 2.1955 0.9887 -0.5903
12.38 -0.8065 -0.4238 0.7488 2.1512 0.1549 -0.9215
12.39 -0.6677 -0.3115 0.9519 2.098 -0.6246 -1.0574
12.4 -0.5799 -0.2345 1.1615 1.8986 -0.9029 -1.2526
12.41 -0.4491 -0.078 1.5648 2.0422 -0.4672 -1.5752
12.42 -0.3502 0.0775 1.78 1.9179 0.2193 -1.6504
12.43 -0.3514 0.2571 2.0053 1.7603 0.8857 -1.6978
12.44 -0.3522 0.4588 1.8911 1.5088 0.9079 -1.6291
12.45 -0.4152 0.633 2.4895 1.5638 0.3728 -1.5593
12.46 -0.4807 0.775 2.6658 1.563 -0.4525 -1.3482
12.47 -0.6777 0.8921 2.5973 1.4507 -1.1264 -1.0986
12.48 -0.8963 1.0863 2.8074 1.3124 -1.3238 -0.7965
12.49 -0.9659 1.117 2.6994 1.1622 -0.7223 -0.5681
12.5 -1.3908 1.4141 2.671 0.9371 0.0273 -0.27
12.51 -1.5732 1.3252 3.0563 0.8825 0.4743 -0.0182
12.52 -1.8911 1.3055 2.6524 0.8625 0.4601 0.1872
12.53 -1.9694 1.2128 2.6563 0.772 -0.2458 0.3601
12.54 -2.1459 1.1418 2.9051 0.7733 -1.074 0.5186
12.55 -2.5771 1.1242 2.5907 0.6644 -1.6839 0.5973
12.56 -2.6214 1.1056 2.3036 0.6854 -1.4807 0.5106
12.57 -2.3354 0.8401 2.2882 0.7586 -0.9265 0.4869
12.58 -2.4401 0.6893 2.16 0.6537 -0.1701 0.3129
12.59 -2.0482 0.4587 1.9431 0.6828 0.202 0.1738
12.6 -1.7908 0.2394 1.5342 0.8504 -0.0977 -0.0307
12.61 -1.6578 0.0312 1.241 0.8465 -0.7627 -0.2441
12.62 -1.2105 -0.1908 1.0847 0.979 -1.6495 -0.4936
12.63 -0.9541 -0.3474 0.6901 0.9413 -2.0669 -0.6724
12.64 -0.6049 -0.5064 0.3913 1.1222 -1.7267 -0.7616
12.65 -0.2302 -0.6713 0.1787 1.2482 -0.987 -0.8075
12.66 0.121 -0.8138 -0.0921 1.5018 -0.3484 -0.9173
12.67 0.3797 -0.9961 -0.3107 1.4426 -0.1592 -0.8667
12.68 0.6283 -0.9623 -0.5619 1.5645 -0.5962 -0.7606
12.69 0.759 -1.0531 -0.7477 1.6755 -1.3561 -0.6132
12.7 0.8429 -0.9961 -0.838 1.85 -1.9069 -0.4064
12.71 0.7934 -0.9654 -1.0641 1.7464 -2.3472 -0.1506
12.72 0.8131 -0.8695 -1.0601 2.1445 -1.6851 0.1656
12.73 0.6822 -0.6448 -1.2646 2.0922 -1.0763 0.4788
12.74 0.4519 -0.6018 -1.3327 1.971 -0.4387 0.8033
12.75 0.2059 -0.3954 -1.2035 2.3258 -0.4356 1.0662
12.76 -0.0887 -0.2362 -1.3396 2.3509 -0.9555 1.4113
12.77 -0.3646 -0.0664 -1.1204 2.1081 -1.9714 1.6154
12.78 -0.7122 0.0991 -1.146 2.0498 -2.6258 1.5873
12.79 -0.8681 0.2632 -1.1484 2.2271 -2.5297 1.8023
12.8 -1.1173 0.3969 -1.0803 1.8702 -1.7875 1.9446
12.81 -1.373 0.484 -1.0485 1.7531 -1.1128 1.8224
12.82 -1.4497 0.5258 -0.8989 1.7032 -0.5449 1.8074
12.83 -1.3715 0.5308 -0.9977 1.5505 -0.7119 1.4852
12.84 -1.5493 0.5821 -0.9616 1.5852 -1.3254 1.217
12.85 -1.4455 0.5465 -0.8282 1.2426 -2.186 1.1363
12.86 -1.5 0.4342 -0.8369 1.1586 -2.6632 0.9284
12.87 -1.4061 0.3323 -0.7812 0.8741 -2.2712 0.7932
12.88 -1.1162 0.173 -0.9144 0.6415 -1.6275 0.6602
12.89 -0.9545 -0.0188 -0.8536 0.5028 -1.0531 0.5015
12.9 -0.8637 -0.2338 -0.8981 0.2528 -0.6171 0.4939
12.91 -0.738 -0.403 -1.0125 0.0534 -1.0839 0.4948
12.92 -0.655 -0.7188 -1.0503 -0.155 -1.8728 0.5895
12.93 -0.7697 -0.9237 -1.2579 -0.3715 -2.6757 0.6848
12.94 -0.6914 -1.0897 -1.3365 -0.574 -2.6846 0.9342
12.95 -0.8668 -1.3261 -1.6454 -0.7223 -2.4772 1.0894
12.96 -1.0014 -1.6359 -1.7844 -0.8518 -1.4056 1.4609
12.97 -1.1781 -1.6311 -1.9344 -0.9785 -0.7943 1.874
12.98 -1.22 -1.8674 -1.8042 -1.2122 -0.7532 1.8396
12.99 -1.4544 -1.9351 -2.2176 -1.2852 -1.0846 2.1612
13.0 -1.6341 -1.7728 -2.1767 -1.3515 -2.1186 2.2742
13.01 -1.9679 -1.8472 -2.1218 -1.4278 -2.7377 2.4911
13.02 -2.1276 -2.0594 -2.2534 -1.3785 -2.7281 2.512
13.03 -2.2522 -1.7937 -2.247 -1.4833 -2.0189 3.0154
13.04 -2.3821 -1.7274 -2.3256 -1.2871 -1.1056 2.9076
13.05 -2.3771 -1.6458 -2.4886 -1.2502 -0.6463 2.609
13.06 -2.3227 -1.5426 -2.0952 -1.367 -0.6559 2.532
13.07 -2.2943 -1.4841 -2.1884 -1.3382 -1.1869 2.5072
13.08 -1.8648 -1.0841 -2.1058 -1.0842 -2.1954 2.0689
13.09 -1.5071 -1.1252 -1.9769 -1.1083 -2.5644 1.8177
13.1 -1.3113 -0.7844 -1.7826 -0.9837 -2.3101 1.6243
13.11 -0.8668 -0.7615 -1.3445 -0.9011 -1.503 1.3617
13.12 -0.4412 -0.5979 -1.2195 -0.7114 -0.8359 1.0829
13.13 -0.0667 -0.4941 -0.8372 -0.6265 -0.4519 0.9146
13.14 0.3411 -0.4335 -0.648 -0.5075 -0.6169 0.7965
13.15 0.6988 -0.4278 -0.3595 -0.392 -1.4791 0.7056
13.16 1.0373 -0.4207 -0.0246 -0.2457 -2.0154 0.7373
13.17 1.1658 -0.4447 0.2763 -0.1688 -2.5622 0.9016
13.18 1.2753 -0.5026 0.6272 -0.0918 -2.0001 0.9591
13.19 1.5146 -0.7062 0.9198 -0.0311 -1.2666 1.161
13.2 1.392 -0.8371 1.085 0.0233 -0.5185 1.2464
13.21 1.2986 -0.9761 1.4399 0.0612 -0.2526 1.58
13.22 1.2984 -1.2685 1.5087 0.0811 -0.5574 1.6757
13.23 0.9835 -1.4812 1.7741 0.0736 -1.3368 2.2175
13.24 0.7628 -1.5937 1.975 0.0566 -1.8344 1.9896
13.25 0.593 -1.9023 2.032 0.028 -2.1218 2.4195
13.26 0.3029 -2.1677 2.1823 -0.0228 -1.6599 2.2345
13.27 0.0362 -2.3952 2.1668 -0.0802 -0.6749 2.251
13.28 -0.191 -2.2476 2.5426 -0.1589 -0.1002 2.2852
13.29 -0.3749 -2.4696 2.3625 -0.268 -0.0328 2.0436
13.3 -0.5386 -2.4797 2.1469 -0.3212 -0.5996 1.8949
13.31 -0.5846 -2.8656 2.4338 -0.4511 -1.3343 1.4849
13.32 -0.6431 -2.6425 1.9589 -0.5321 -1.7128 1.432
13.33 -0.5777 -2.5983 1.9162 -0.6273 -1.6605 1.0282
13.34 -0.4771 -2.9446 2.0698 -0.7567 -1.1111 0.67
13.35 -0.3549 -2.8603 1.8921 -0.983 -0.2453 0.453
13.36 -0.2002 -2.7228 1.6687 -1.0269 0.2568 0.1528
13.37 -0.0562 -2.4254 1.4242 -1.0494 0.1323 -0.0447
13.38 0.1049 -2.2336 1.4702 -1.2625 -0.5434 -0.1851
13.39 0.2449 -2.0819 1.2882 -1.1574 -1.2125 -0.2606
13.4 0.3338 -1.758 1.0648 -1.1586 -1.6195 -0.2915
13.41 0.4056 -1.8563 1.1024 -1.2386 -1.3456 -0.2069
13.42 0.4197 -1.4142 1.0501 -1.1902 -0.6258 -0.1165
13.43 0.346 -1.3672 0.8334 -1.2403 0.2098 0.0486
13.44 0.2925 -1.1212 0.8252 -1.3483 0.578 0.2316
13.45 0.1481 -1.2105 0.7774 -1.3204 0.2418 0.4272
13.46 -0.0175 -0.936 0.8745 -1.0791 -0.5021 0.7187
13.47 -0.2237 -1.0289 0.8354 -1.1087 -1.1917 0.9295
13.48 -0.4373 -0.9444 0.8098 -0.9739 -1.3359 0.967
13.49 -0.5906 -0.9243 0.9716 -0.8875 -0.837 1.2497
13.5 -0.7508 -1.0527 0.9826 -0.7059 -0.1128 1.2031
13.51 -1.0321 -1.2429 1.1486 -0.5294 0.545 1.2444
13.52 -1.0663 -1.1731 1.165 -0.3599 0.7683 1.1884
13.53 -1.1672 -1.5832 1.0739 -0.1669 0.2396 0.9911
13.54 -1.0517 -1.7043 1.2499 0.002 -0.4836 0.8308
13.55 -0.8727 -1.8336 1.3395 0.1648 -1.0101 0.5679
13.56 -0.6964 -2.2034 1.326 0.3454 -1.0199 0.3014
13.57 -0.5452 -2.281 1.2975 0.5347 -0.5389 0.0452
13.58 -0.2083 -2.5902 1.1708 0.6698 0.3053 -0.2265
13.59 0.1788 -2.761 1.2617 0.8998 0.8439 -0.531
13.6 0.5888 -2.8977 1.1517 1.0444 0.8434 -0.6476
13.61 0.8877 -3.0857 1.1142 1.0663 0.2039 -0.9266
13.62 1.391 -2.6548 0.8641 1.2629 -0.5612 -1.0338
13.63 1.8842 -3.0738 0.8401 1.2816 -1.0285 -1.0305
13.64 2.1553 -3.1023 0.6372 1.2571 -0.8466 -0.994
13.65 2.4785 -2.7823 0.4091 1.3486 -0.1774 -0.7814
13.66 2.3911 -2.8757 0.1457 1.4526 0.619 -0.7082
13.67 2.6189 -2.8052 -0.1117 1.3151 0.9729 -0.4986
13.68 2.8692 -2.5819 -0.4166 1.5015 0.7869 -0.2391
13.69 2.4291 -2.2688 -0.6595 1.5222 0.0466 0.0548
13.7 2.3767 -2.4656 -0.9121 1.4009 -0.6293 0.3514
13.71 2.2322 -2.0078 -1.1229 1.1407 -1.061 0.579
13.72 2.2017 -2.0323 -1.4206 1.0412 -0.6969 0.7674
13.73 1.7573 -1.8169 -1.7646 0.9892 0.0985 1.0587
13.74 1.5329 -1.5196 -1.9201 0.9164 0.7964 1.2093
13.75 1.2383 -1.3201 -2.0653 0.7246 0.9205 1.198
13.76 1.0777 -1.2171 -2.2433 0.5944 0.5911 1.2834
13.77 0.8972 -0.9535 -2.7328 0.3481 -0.1756 1.1134
13.78 0.6046 -0.8574 -2.9364 0.2235 -0.8246 0.8888
13.79 0.4633 -0.7747 -2.7823 0.0542 -0.8784 0.7755
13.8 0.4299 -0.8086 -2.706 -0.1043 -0.5246 0.6057
13.81 0.4145 -0.7445 -2.7595 -0.2874 0.3041 0.4171
13.82 0.4678 -0.8709 -2.983 -0.4448 0.9247 0.1706
13.83 0.4903 -0.8576 -2.8894 -0.5913 0.8745 -0.0245
13.84 0.5894 -0.9288 -2.9624 -0.6185 0.3138 -0.1857
13.85 0.7453 -1.1626 -2.6773 -0.8365 -0.4762 -0.303
13.86 0.923 -1.2115 -2.6352 -0.8579 -1.0006 -0.3219
13.87 1.029 -1.4426 -2.3237 -1.0527 -0.9093 -0.3085
13.88 1.1691 -1.6651 -1.9517 -1.0036 -0.3993 -0.2646
13.89 1.2292 -1.892 -2.0341 -1.0771 0.4029 -0.0936
13.9 1.3123 -2.0688 -1.798 -1.1362 0.855 0.1262
13.91 1.2534 -2.3033 -1.5024 -1.0401 0.6482 0.3867
13.92 1.1618 -2.0936 -1.2949 -1.1572 -0.0409 0.6234
13.93 0.963 -2.2837 -1.0582 -1.0732 -0.8568 1.0574
13.94 0.7266 -2.3479 -0.7845 -0.9565 -1.3069 1.3532
13.95 0.5683 -2.5449 -0.6458 -1.0114 -0.9242 1.4889
13.96 0.2889 -2.5218 -0.4426 -0.8688 -0.3348 1.8963
13.97 0.0594 -2.5045 -0.2611 -0.8213 0.3993 1.9636
13.98 -0.1824 -2.3669 -0.1213 -0.7379 0.6117 2.3966
13.99 -0.3967 -2.3092 -0.0248 -0.586 0.3126 2.1597
14.0 -0.5292 -2.0307 0.0522 -0.549 -0.4835 2.0955
14.01 -0.6694 -1.7027 0.1094 -0.4596 -1.167 2.0651
14.02 -0.7372 -1.5002 0.1394 -0.4243 -1.4242 1.9368
14.03 -0.592 -1.5137 0.1589 -0.3594 -1.0596 1.7631
14.04 -0.5385 -1.1369 0.1594 -0.306 -0.2789 1.7265
14.05 -0.3598 -0.8692 0.139 -0.2824 0.3468 1.5141
14.06 -0.1032 -0.7214 0.1072 -0.2509 0.4352 1.2104
14.07 0.1995 -0.4982 0.0795 -0.2296 -0.1044 1.0288
14.08 0.5243 -0.3622 0.035 -0.2622 -0.8435 0.9272
14.09 0.9368 -0.2088 -0.0003 -0.2833 -1.4348 0.8269
14.1 1.2561 -0.1176 -0.0302 -0.3629 -1.4327 0.67
14.11 1.6956 -0.0349 -0.0472 -0.4434 -1.1231 0.7448
14.12 1.7901 0.0002 -0.0495 -0.4504 -0.2719 0.7142
14.13 2.1569 0.0003 -0.0367 -0.6444 0.206 0.8332
14.14 2.2456 -0.0372 -0.0032 -0.7245 0.1094 0.9933
14.15 2.5386 -0.1103 0.0517 -0.8942 -0.597 1.3295
14.16 2.775 -0.214 0.1253 -1.0692 -1.4653 1.4346
14.17 2.3699 -0.3103 0.2374 -1.2325 -1.7054 1.8219
14.18 2.6572 -0.4619 0.3648 -1.2776 -1.7454 1.9679
14.19 2.2294 -0.7005 0.5145 -1.6013 -0.9599 2.5074
14.2 1.9121 -0.8262 0.7429 -1.7066 -0.341 2.3316
14.21 1.6623 -0.9139 0.8863 -1.8858 0.0265 2.8971
14.22 1.3428 -1.0831 1.0919 -2.1074 -0.2355 2.9935
14.23 1.2254 -1.2351 1.3775 -2.1556 -1.055 2.8336
14.24 0.8291 -1.3051 1.3901 -2.3464 -1.5963 2.8883
14.25 0.5188 -1.5257 1.8589 -2.3181 -1.9184 2.5205
14.26 0.322 -1.6771 1.9783 -2.6648 -1.7469 2.2521
14.27 0.1106 -1.5558 2.1199 -2.7781 -1.0108 2.0268
14.28 -0.0337 -1.4139 2.1161 -2.8106 -0.3718 1.8372
14.29 -0.1108 -1.5287 2.4244 -2.6067 -0.16 1.7106
14.3 -0.1319 -1.3528 2.59 -2.7558 -0.5953 1.5051
14.31 -0.1241 -1.1314 2.7702 -2.847 -1.2783 1.0342
14.32 -0.06 -1.0158 2.8026 -2.7359 -2.2105 0.842
14.33 0.0267 -0.97 2.9724 -3.061 -2.2058 0.7209
14.34 0.1351 -0.7154 2.8476 -2.7468 -1.7525 0.5247
14.35 0.2548 -0.4962 3.0113 -2.5644 -0.9241 0.4747
14.36 0.3384 -0.2314 2.5043 -2.8948 -0.3366 0.4444
14.37 0.4086 -0.0387 2.6464 -2.7591 -0.372 0.4539
14.38 0.392 0.1809 2.6049 -2.382 -0.911 0.5804
14.39 0.3484 0.3283 2.3905 -2.3866 -1.8643 0.7875
14.4 0.2805 0.508 2.1223 -2.124 -2.0974 1.0069
14.41 0.148 0.6442 1.8166 -1.8879 -2.0193 1.1994
14.42 -0.0279 0.7418 1.5584 -1.8274 -1.6715 1.392
14.43 -0.2496 0.7636 1.263 -1.5944 -0.758 1.6735
14.44 -0.5368 0.7912 1.0036 -1.4841 -0.3538 1.7645
14.45 -0.7194 0.8308 0.7366 -1.3258 -0.5651 1.8407
14.46 -1.1198 0.8946 0.4647 -1.0613 -1.2646 1.832
14.47 -1.2921 0.6945 0.1697 -0.8956 -2.1148 1.9241
14.48 -1.4235 0.6062 -0.0781 -0.7876 -2.1963 1.7441
14.49 -1.7149 0.4912 -0.3401 -0.6542 -2.227 1.5855
14.5 -1.8165 0.3408 -0.5495 -0.4562 -1.2734 1.27
14.51 -1.724 0.1347 -0.7774 -0.414 -0.5727 1.0254
14.52 -1.61 -0.0365 -0.9451 -0.294 -0.3481 0.6799
14.53 -1.4578 -0.2188 -1.1384 -0.2371 -0.612 0.4232
14.54 -1.4539 -0.3422 -1.2692 -0.1588 -1.4105 0.1055
14.55 -1.2144 -0.4898 -1.2348 -0.1377 -2.267 -0.1865
14.56 -0.7973 -0.5848 -1.2312 -0.1079 -2.0859 -0.477
14.57 -0.5198 -0.6743 -1.4927 -0.1234 -1.7642 -0.7102
14.58 -0.1313 -0.8733 -1.3741 -0.1502 -1.0127 -0.9332
14.59 0.2272 -0.8598 -1.2858 -0.1937 -0.3656 -1.0153
14.6 0.5264 -0.7557 -1.3517 -0.2253 -0.2516 -0.9535
14.61 0.8873 -0.8142 -1.1809 -0.2923 -0.7469 -0.9093
14.62 1.0024 -0.6626 -1.0911 -0.3519 -1.3283 -0.802
14.63 1.1411 -0.6236 -1.1801 -0.4409 -2.0459 -0.6978
14.64 1.3559 -0.4409 -1.078 -0.5478 -1.8714 -0.4443
14.65 1.2946 -0.2567 -0.9096 -0.7078 -1.4594 -0.2562
14.66 1.3908 -0.0685 -0.8447 -0.6951 -0.5974 -0.0572
14.67 1.1828 0.1317 -0.8779 -0.7972 -0.0621 0.1481
14.68 0.9505 0.3701 -0.7571 -0.9287 -0.1215 0.3281
14.69 0.6332 0.5797 -0.8126 -1.0255 -0.6895 0.465
14.7 0.3647 0.6947 -0.8274 -1.0088 -1.3958 0.497
14.71 0.0729 0.8948 -0.7412 -1.0537 -1.852 0.4855
14.72 -0.2222 1.1453 -0.7291 -1.0446 -1.8155 0.4205
14.73 -0.5613 1.158 -0.9408 -1.1039 -1.0098 0.2844
14.74 -0.8487 1.2586 -0.9404 -1.1494 -0.1491 0.1299
14.75 -1.0103 1.2169 -1.0324 -1.0175 0.2361 -0.1038
14.76 -1.1782 1.343 -1.1396 -1.1591 0.045 -0.3882
14.77 -1.3725 1.2714 -1.1403 -1.1377 -0.65 -0.6664
14.78 -1.4576 1.2863 -1.407 -1.0574 -1.455 -0.895
14.79 -1.3049 1.1669 -1.4854 -0.9119 -1.5658 -1.1444
14.8 -1.221 1.0235 -1.654 -0.8005 -1.1062 -1.3939
14.81 -1.3016 0.7294 -1.7294 -0.6335 -0.4119 -1.5962
14.82 -1.1249 0.574 -1.8973 -0.5384 0.3208 -1.5811
14.83 -1.0982 0.419 -1.9091 -0.3789 0.5968 -1.6722
14.84 -0.9461 0.2382 -2.1908 -0.2459 0.2387 -1.8152
14.85 -0.8069 0.0272 -1.9214 -0.1141 -0.5239 -1.7232
14.86 -0.7518 -0.1518 -2.275 0.0283 -1.0045 -1.2862
14.87 -0.6651 -0.3103 -2.127 0.1801 -1.1199 -1.2561
14.88 -0.7713 -0.4795 -2.1848 0.2945 -0.5785 -0.9332
14.89 -0.8964 -0.5844 -1.9553 0.4029 0.2328 -0.6496
14.9 -0.9774 -0.6922 -1.8809 0.5573 0.8816 -0.4161
14.91 -1.0567 -0.657 -1.8986 0.6206 0.8662 -0.1163
14.92 -1.4641 -0.6877 -1.7531 0.7083 0.3871 0.1208
14.93 -1.5175 -0.7486 -1.5272 0.7468 -0.3096 0.2849
14.94 -1.8257 -0.6444 -1.2257 0.8773 -0.8199 0.4437
14.95 -2.0397 -0.4879 -0.8757 0.853 -0.6433 0.534
14.96 -2.0785 -0.4204 -0.7286 0.9821 -0.0008 0.4709
14.97 -2.2282 -0.2255 -0.4207 0.8455 0.8226 0.4311
14.98 -2.3554 -0.0679 -0.0991 0.8596 1.2032 0.3297
14.99 -2.4546 0.1125 0.2079 0.8658 1.2005 0.1383
15.0 -2.5319 0.2807 0.448 0.72 0.5935 -0.0588
15.01 -2.3856 0.4501 0.7824 0.5836 -0.15 -0.3075
15.02 -2.4773 0.6446 0.9493 0.4932 -0.4707 -0.5259
15.03 -2.2248 0.8045 1.3243 0.3427 -0.158 -0.6705
15.04 -1.6791 0.8698 1.4016 0.167 0.6869 -0.816
15.05 -1.3685 0.9976 1.5919 0.0114 1.5451 -0.9263
15.06 -0.9713 1.0273 1.9348 -0.1578 1.8742 -1.0559
15.07 -0.6524 1.1323 2.1034 -0.3358 1.5476 -1.142
15.08 -0.2582 1.0213 2.0395 -0.5698 0.7976 -1.0098
15.09 0.1255 1.1057 2.3723 -0.7466 0.0736 -0.8331
15.1 0.4139 0.9107 2.4617 -0.9191 -0.0719 -0.6161
15.11 0.6688 0.8509 2.3217 -0.9987 0.3939 -0.3459
15.12 0.9048 0.6764 2.066 -1.4009 1.1577 -0.0918
15.13 0.9647 0.4658 2.3495 -1.308 1.9619 0.1973
15.14 0.8504 0.3141 1.9665 -1.4469 2.2309 0.4842
15.15 0.8537 0.0724 1.804 -1.8224 1.5484 0.8049
15.16 0.7732 -0.1336 1.9888 -1.9911 0.7909 1.0448
15.17 0.5138 -0.3569 1.8064 -2.056 0.278 1.1759
15.18 0.2881 -0.4923 1.5641 -2.1439 0.3136 1.4288
15.19 0.0415 -0.7476 1.4304 -1.9065 0.9699 1.4754
15.2 -0.2169 -0.9479 1.2988 -2.0946 1.9089 1.5874
15.21 -0.5195 -1.0116 0.9959 -2.2941 2.5284 1.427
15.22 -0.8315 -1.0444 1.0314 -2.1797 2.3417 1.1984
15.23 -1.0485 -1.0467 0.7871 -2.1082 1.6313 1.0666
15.24 -1.0709 -1.202 0.7664 -1.9087 0.9778 0.9231
15.25 -1.154 -1.1154 0.6971 -2.0242 0.4555 0.627
15.26 -1.2481 -1.1834 0.5922 -2.0221 0.6538 0.3802
15.27 -1.4116 -0.9917 0.5539 -1.8777 1.2508 0.1893
15.28 -1.178 -0.8862 0.5342 -1.7755 2.0053 -0.0072
15.29 -1.0443 -0.6682 0.5011 -1.7008 2.8143 -0.1421
15.3 -1.0671 -0.5056 0.5338 -1.3541 2.5254 -0.2675
