#y1 y4 y2 time y3
-1.4874 0.7882 -2.7621 16.46 -0.2897
-1.6839 0.6838 -2.4061 16.47 -0.397
-1.9329 0.7689 -2.6653 16.48 -0.5016
-2.4093 0.7361 -2.5917 16.49 -0.6626
-2.8131 0.6617 -2.0126 16.5 -0.7259
-2.7924 0.7688 -1.9244 16.51 -0.7839
-2.7407 0.7133 -1.8216 16.52 -0.9768
-3.1117 0.6381 -1.3436 16.53 -1.1377
-3.1822 0.6708 -1.1063 16.54 -1.2929
-2.6112 0.6058 -0.9345 16.55 -1.2444
-2.4676 0.5769 -0.714 16.56 -1.5415
-2.315 0.5578 -0.428 16.57 -1.7441
-2.1536 0.4424 -0.174 16.58 -1.719
-1.8874 0.3245 0.037 16.59 -1.7928
-1.5025 0.2412 0.2184 16.6 -2.0424
-1.4803 0.1014 0.3216 16.61 -2.1428
-1.2787 -0.0432 0.4596 16.62 -2.0284
-1.1462 -0.1919 0.4945 16.63 -2.1338
-0.9047 -0.3506 0.5399 16.64 -2.22
-1.0412 -0.5729 0.5255 16.65 -2.1393
-1.0464 -0.7635 0.4022 16.66 -2.1757
-1.266 -0.9828 0.3457 16.67 -2.2066
-1.4129 -1.1642 0.2288 16.68 -2.1466
-1.8636 -1.287 0.0687 16.69 -2.1958
-1.8411 -1.5967 -0.1002 16.7 -2.39
-2.2043 -1.4737 -0.2468 16.71 -2.3622
-2.5892 -1.6645 -0.4643 16.72 -2.2557
-2.8288 -1.8795 -0.5917 16.73 -2.3444
-3.0123 -1.8151 -0.7307 16.74 -2.1716
-3.001 -1.971 -0.9003 16.75 -1.89
-3.148 -1.8557 -1.1928 16.76 -1.9115
-2.5367 -1.8059 -1.1303 16.77 -1.978
-2.5305 -1.8641 -1.3734 16.78 -1.8798
-2.2306 -1.9324 -1.3258 16.79 -1.6522
-1.9588 -1.6083 -1.5024 16.8 -1.3959
-1.9692 -1.4539 -1.3319 16.81 -1.4577
-1.4473 -1.5284 -1.5055 16.82 -1.372
-1.2736 -1.3268 -1.3244 16.83 -1.1521
-0.9767 -1.0928 -1.2956 16.84 -1.0719
-0.9069 -0.8662 -1.4472 16.85 -0.949
-0.6826 -0.5092 -1.3834 16.86 -0.7505
-0.726 -0.3523 -1.2358 16.87 -0.7335
-0.8081 -0.0957 -1.0909 16.88 -0.5777
-0.8905 0.1272 -1.0521 16.89 -0.5738
-0.9904 0.335 -0.9825 16.9 -0.4513
-1.3083 0.4797 -0.9544 16.91 -0.389
-1.5473 0.68 -0.9293 16.92 -0.3063
-1.8612 0.7304 -1.0245 16.93 -0.2281
-1.9352 0.893 -0.9305 16.94 -0.1992
-2.0749 0.9708 -0.9139 16.95 -0.173
-2.3726 0.9432 -1.0436 16.96 -0.1797
-2.2469 0.9295 -1.1077 16.97 -0.1471
-2.2629 0.9005 -1.2442 16.98 -0.1572
-2.5877 0.8853 -1.3738 16.99 -0.1844
-2.2837 0.7585 -1.3066 17.0 -0.1988
-1.9249 0.5131 -1.4258 17.01 -0.2454
-1.7671 0.3981 -1.5078 17.02 -0.3387
-1.4599 0.1771 -1.5806 17.03 -0.3894
-1.0718 -0.0447 -1.6522 17.04 -0.4234
-0.7432 -0.2734 -1.7625 17.05 -0.4703
-0.5659 -0.4551 -1.6606 17.06 -0.5787
-0.3411 -0.7432 -1.6678 17.07 -0.6773
-0.1628 -0.9407 -1.6354 17.08 -0.8359
-0.099 -1.0263 -1.5118 17.09 -0.9618
-0.0994 -1.2575 -1.4552 17.1 -0.8752
-0.1711 -1.3261 -1.529 17.11 -1.125
-0.3307 -1.6338 -1.3608 17.12 -1.2663
-0.5121 -1.6488 -1.0288 17.13 -1.1377
-0.727 -1.6807 -0.9504 17.14 -1.3857
-0.9379 -1.71 -0.6968 17.15 -1.3078
-1.1676 -1.5662 -0.414 17.16 -1.6257
-1.5495 -1.5053 -0.1892 17.17 -1.537
-1.5855 -1.5245 0.0362 17.18 -1.7192
-1.7401 -1.2344 0.276 17.19 -1.6185
-1.5825 -0.9989 0.4828 17.2 -1.6096
-1.8092 -0.7084 0.6273 17.21 -1.6393
-1.5702 -0.4518 0.8447 17.22 -1.8524
-1.3215 -0.1655 0.8921 17.23 -1.7659
-1.2266 0.1301 1.0549 17.24 -1.5635
-0.8505 0.4969 1.1323 17.25 -1.5782
-0.4931 0.7538 1.0884 17.26 -1.7124
-0.2035 1.1224 0.9418 17.27 -1.7233
0.0585 1.4231 0.978 17.28 -1.5166
0.2859 1.6904 0.8723 17.29 -1.3052
0.4947 1.862 0.5596 17.3 -1.3215
0.6199 2.1023 0.3796 17.31 -1.2375
0.5556 2.5192 0.1356 17.32 -1.0905
0.5853 2.3891 -0.129 17.33 -1.0688
0.478 2.6551 -0.4265 17.34 -0.8505
0.2553 2.8371 -0.7431 17.35 -0.8013
0.039 2.9522 -0.9113 17.36 -0.6591
-0.2078 2.739 -1.33 17.37 -0.5257
-0.4623 2.6491 -1.4588 17.38 -0.3966
-0.7054 2.5229 -1.8386 17.39 -0.2624
-0.8976 2.4621 -2.1419 17.4 -0.1365
-0.9603 2.1937 -1.9083 17.41 -0.0286
-1.0902 1.973 -2.2765 17.42 0.093
-1.1548 1.8044 -2.346 17.43 0.2183
-1.0683 1.7724 -2.063 17.44 0.3135
-0.7649 1.2602 -2.0099 17.45 0.3808
-0.5937 1.1034 -2.2241 17.46 0.4904
-0.3426 0.8163 -2.1224 17.47 0.5535
-0.0607 0.4607 -1.7275 17.48 0.7039
0.2332 0.239 -1.5119 17.49 0.7735
0.5496 -0.0181 -1.2109 17.5 0.7422
0.8515 -0.2508 -1.0358 17.51 0.8584
0.9871 -0.4425 -0.6376 17.52 0.8772
1.1728 -0.6485 -0.4015 17.53 0.8517
1.0794 -0.7927 -0.0497 17.54 0.8468
1.0282 -0.936 0.2678 17.55 0.8341
0.9868 -1.0069 0.564 17.56 0.8233
0.817 -1.0168 0.911 17.57 0.6754
0.653 -1.055 1.044 17.58 0.6244
0.3734 -1.2226 1.3132 17.59 0.5806
0.1034 -1.0677 1.4242 17.6 0.5409
-0.1498 -1.0514 1.649 17.61 0.4495
-0.424 -0.9994 1.7251 17.62 0.3476
-0.5832 -0.8574 1.6146 17.63 0.245
-0.7415 -0.8079 1.71 17.64 0.146
-0.6687 -0.6955 1.5654 17.65 0.049
-0.6849 -0.6412 1.6622 17.66 -0.0589
-0.5582 -0.6232 1.3463 17.67 -0.1636
-0.4113 -0.5431 1.3889 17.68 -0.2772
-0.1641 -0.4663 1.0633 17.69 -0.3861
0.1138 -0.3526 0.9284 17.7 -0.4164
0.4247 -0.2901 0.8685 17.71 -0.5781
0.6523 -0.2796 0.6193 17.72 -0.6246
0.9474 -0.238 0.4716 17.73 -0.6645
1.0501 -0.2362 0.2761 17.74 -0.7295
1.1527 -0.2682 0.134 17.75 -0.8452
1.2023 -0.301 0.0242 17.76 -0.8598
1.3118 -0.3676 -0.077 17.77 -1.0078
1.2371 -0.4112 -0.1401 17.78 -0.9996
1.08 -0.4712 -0.1723 17.79 -1.0232
0.9033 -0.5755 -0.2098 17.8 -1.0301
0.5519 -0.5891 -0.1892 17.81 -1.0065
0.2855 -0.7455 -0.1376 17.82 -1.0145
-0.0041 -0.7929 -0.0861 17.83 -0.8829
-0.273 -0.8274 -0.0092 17.84 -0.8131
-0.4948 -0.8493 0.0813 17.85 -0.8554
-0.6368 -1.0098 0.1935 17.86 -0.7082
-0.666 -0.9104 0.2869 17.87 -0.6645
-0.7761 -1.043 0.3761 17.88 -0.6588
-0.6583 -1.07 0.4451 17.89 -0.5403
-0.532 -0.8909 0.5702 17.9 -0.4107
-0.3169 -0.9845 0.565 17.91 -0.3137
-0.1068 -0.8302 0.6662 17.92 -0.2205
0.1502 -0.7411 0.6942 17.93 -0.1363
0.4134 -0.7271 0.6539 17.94 -0.0366
0.6292 -0.6727 0.632 17.95 0.0606
0.8416 -0.5351 0.6813 17.96 0.16
1.0155 -0.4012 0.6661 17.97 0.2927
1.186 -0.3041 0.517 17.98 0.3797
1.1572 -0.2612 0.5472 17.99 0.4773
1.0532 -0.1509 0.4551 18.0 0.5566
0.7941 -0.0598 0.3447 18.01 0.5803
0.6504 0.016 0.2977 18.02 0.6349
0.361 0.0719 0.2466 18.03 0.7328
0.1064 0.118 0.1899 18.04 0.7505
-0.1956 0.1422 0.1821 18.05 0.8131
-0.4544 0.1567 0.1646 18.06 0.7519
-0.7264 0.1595 0.2179 18.07 0.8035
-0.9442 0.1311 0.2301 18.08 0.7336
-1.1571 0.0709 0.3415 18.09 0.7306
-1.2192 0.0161 0.415 18.1 0.7789
-1.0586 -0.0609 0.5643 18.11 0.7047
-1.0066 -0.1372 0.7691 18.12 0.5974
-0.8423 -0.2398 0.9167 18.13 0.5232
-0.6876 -0.3405 1.0671 18.14 0.5136
-0.3748 -0.3835 1.3471 18.15 0.3972
-0.1377 -0.5201 1.6863 18.16 0.296
0.1185 -0.5722 1.8749 18.17 0.1681
0.3281 -0.6025 2.0252 18.18 0.063
0.5122 -0.7149 2.2863 18.19 -0.0643
0.6042 -0.6196 2.4827 18.2 -0.1941
0.6271 -0.7342 2.2208 18.21 -0.327
0.5649 -0.6699 2.3863 18.22 -0.4252
0.4904 -0.5312 2.8088 18.23 -0.5408
0.2881 -0.5341 2.5971 18.24 -0.7704
0.0169 -0.396 2.7122 18.25 -0.8971
-0.2888 -0.2126 2.3493 18.26 -0.9367
-0.602 -0.0495 2.5872 18.27 -1.1669
-0.9304 0.1393 2.2579 18.28 -1.22
-1.1794 0.4039 1.9999 18.29 -1.2623
-1.3911 0.5888 1.8313 18.3 -1.5004
-1.4183 0.8988 1.6484 18.31 -1.5184
-1.7064 1.2228 1.3187 18.32 -1.4771
-1.5521 1.2542 0.9432 18.33 -1.5205
-1.416 1.4859 0.5745 18.34 -1.5064
-1.5338 1.6778 0.297 18.35 -1.7973
-1.134 2.1771 0.0371 18.36 -1.8287
-1.0598 2.2793 -0.2317 18.37 -1.7191
-0.7507 2.2936 -0.5014 18.38 -1.7461
-0.5201 2.5763 -0.6828 18.39 -1.6519
-0.2532 2.6727 -0.8313 18.4 -1.6001
-0.0466 2.7792 -0.9007 18.41 -1.6657
0.0855 2.5291 -0.9813 18.42 -1.7941
0.1548 2.7219 -1.0912 18.43 -1.6618
0.1305 2.768 -0.9698 18.44 -1.6515
0.0535 2.3343 -0.9471 18.45 -1.3399
-0.1091 2.2806 -0.7326 18.46 -1.3632
-0.3586 2.0299 -0.5474 18.47 -1.2333
-0.6223 1.8951 -0.3455 18.48 -1.3009
-0.9173 1.6618 -0.1123 18.49 -1.0736
-1.1125 1.3239 0.1607 18.5 -1.0769
-1.4905 1.0065 0.4329 18.51 -0.849
-1.6084 0.7136 0.7877 18.52 -0.7885
-1.9952 0.3207 0.9981 18.53 -0.7486
-1.8178 -0.0332 1.3583 18.54 -0.7285
-1.9337 -0.4088 1.5143 18.55 -0.5718
-1.7706 -0.7261 1.9695 18.56 -0.4875
-1.9336 -0.9613 2.1655 18.57 -0.4355
-1.575 -1.3044 2.2593 18.58 -0.3723
-1.5314 -1.6478 2.5586 18.59 -0.3399
-1.0893 -1.7069 2.6674 18.6 -0.3086
-0.9663 -1.8635 2.6061 18.61 -0.2912
-0.6409 -2.2 2.3277 18.62 -0.261
-0.3673 -2.0314 2.586 18.63 -0.2925
-0.2315 -2.0912 2.4282 18.64 -0.28
-0.122 -2.1231 2.368 18.65 -0.2838
-0.0706 -2.3024 2.2133 18.66 -0.333
-0.1096 -2.157 1.9594 18.67 -0.3893
-0.2509 -1.703 1.5623 18.68 -0.4378
-0.4266 -1.5823 1.3015 18.69 -0.5438
-0.6894 -1.5885 1.2558 18.7 -0.6479
-0.89 -1.4359 0.8615 18.71 -0.6332
-1.2415 -1.0929 0.7121 18.72 -0.836
-1.4874 -0.8826 0.4418 18.73 -0.9169
-1.7572 -0.6148 0.2279 18.74 -0.9482
-1.8018 -0.3455 0.0631 18.75 -1.025
-2.0831 -0.1288 -0.0843 18.76 -1.2854
-2.1188 0.0747 -0.2151 18.77 -1.4585
-2.0862 0.2687 -0.3143 18.78 -1.5379
-1.9212 0.4068 -0.3273 18.79 -1.5936
-1.6638 0.5381 -0.3991 18.8 -1.7014
-1.3505 0.6892 -0.4125 18.81 -1.8896
-1.1369 0.7594 -0.3705 18.82 -2.0767
-0.9801 0.8324 -0.3138 18.83 -1.9551
-0.6857 0.6933 -0.2753 18.84 -2.0208
-0.4178 0.6952 -0.1923 18.85 -2.0368
-0.1689 0.603 -0.1031 18.86 -2.3562
