#y1 y2 time y6 y4 y3 y5
0.2611 0.6807 11.61 0.4444 -1.0197 0.841 -0.9989
0.1624 0.5071 11.62 0.8428 -0.9045 1.3669 -1.2685
0.075 0.2804 11.63 1.065 -0.4613 1.7474 -1.7396
-0.0245 0.0565 11.64 1.2562 -0.0457 2.1768 -1.686
-0.1066 -0.1435 11.65 1.4074 0.3716 2.4605 -2.0604
-0.1734 -0.3472 11.66 1.8208 0.7664 2.2573 -2.013
-0.2447 -0.5369 11.67 1.9584 1.0408 2.0348 -1.846
-0.3313 -0.6107 11.68 1.9673 1.2372 1.5795 -1.6095
-0.3884 -0.7956 11.69 1.6865 1.1576 1.1808 -1.4802
-0.3935 -0.8263 11.7 1.5997 0.823 0.7234 -1.1022
-0.4084 -0.8977 11.71 1.5811 0.477 0.3395 -0.9651
-0.4252 -0.9837 11.72 1.5817 0.0908 0.0373 -0.6116
-0.4509 -1.1722 11.73 1.3774 -0.2491 -0.1412 -0.3944
-0.4386 -1.0365 11.74 1.1549 -0.4839 -0.1636 -0.2953
-0.3784 -1.1542 11.75 0.9006 -0.6826 -0.0568 -0.3097
-0.3569 -0.9987 11.76 0.6832 -0.5979 0.1429 -0.3395
-0.2907 -0.9284 11.77 0.5226 -0.3828 0.3833 -0.558
-0.2701 -0.8475 11.78 0.3879 0.0016 0.6214 -0.8236
-0.2065 -0.7228 11.79 0.2565 0.4302 0.7396 -1.037
-0.1369 -0.6131 11.8 0.1763 0.7868 0.8195 -1.4321
-0.053 -0.4404 11.81 0.1462 1.1119 0.7065 -1.5846
0.0227 -0.27 11.82 0.1568 1.5505 0.5634 -1.976
0.1098 -0.088 11.83 0.1897 1.5422 0.2313 -2.1441
0.1833 0.0953 11.84 0.2816 1.3019 -0.1294 -2.3297
0.2609 0.3156 11.85 0.3642 1.0021 -0.5312 -2.199
0.3896 0.5564 11.86 0.4103 0.6581 -0.8823 -2.3718
0.4806 0.7419 11.87 0.5248 0.2749 -0.9303 -2.1195
0.5167 0.9596 11.88 0.568 -0.0884 -1.0538 -1.8464
0.5795 1.1037 11.89 0.5812 -0.3713 -0.7513 -1.5443
0.6431 1.3093 11.9 0.6108 -0.5431 -0.4466 -1.3672
0.7568 1.5769 11.91 0.6047 -0.4203 0.0535 -1.1158
0.8699 1.4667 11.92 0.438 -0.2623 0.6325 -0.6941
0.8241 1.8184 11.93 0.3794 0.0763 1.1846 -0.5262
0.8922 1.9387 11.94 0.1741 0.4945 1.8749 -0.3503
0.991 1.8137 11.95 -0.0263 0.779 2.1777 -0.3028
1.0008 2.0926 11.96 -0.2769 1.2067 2.5599 -0.3971
0.9944 2.1209 11.97 -0.5365 1.4081 2.5619 -0.5282
0.9015 2.2227 11.98 -0.7691 1.3756 2.4502 -0.7666
0.9383 2.2286 11.99 -1.0584 1.0754 2.2521 -0.9118
0.9216 2.2933 12.0 -1.3314 0.8774 1.6943 -1.3162
0.8247 1.9763 12.01 -1.4765 0.4586 1.5927 -1.572
0.8265 2.1353 12.02 -1.5949 0.0051 1.2308 -1.8365
0.7121 2.0565 12.03 -1.8522 -0.3992 1.0155 -2.0509
0.5803 2.0529 12.04 -1.9013 -0.7517 0.9627 -2.0574
0.5112 2.0461 12.05 -1.7248 -0.8901 1.0378 -2.1463
0.3655 1.8263 12.06 -1.5291 -0.7692 1.1422 -1.8733
0.2976 1.5524 12.07 -1.5908 -0.5903 1.4752 -1.5883
0.1545 1.7564 12.08 -1.3236 -0.3154 1.6149 -1.4722
0.0348 1.5773 12.09 -0.9795 0.0206 1.9331 -1.0656
-0.0998 1.4169 12.1 -0.7072 0.4123 1.8427 -0.7985
-0.2234 1.2248 12.11 -0.3609 0.6932 2.0983 -0.392
-0.4002 1.2217 12.12 0.0163 0.7348 1.887 -0.1337
-0.5386 1.2154 12.13 0.3477 0.7791 1.5883 0.1146
-0.726 1.0979 12.14 0.7349 0.58 0.9905 0.2683
-0.7566 1.0549 12.15 1.0816 0.2162 0.5043 0.3222
-1.0414 1.0502 12.16 1.2013 -0.247 -0.0358 0.2653
-1.0247 0.9068 12.17 1.5536 -0.6981 -0.5193 0.1623
-1.1655 0.9468 12.18 1.5956 -1.1962 -0.8587 -0.0534
-1.393 0.9815 12.19 1.4211 -1.3397 -1.0003 -0.329
-1.385 0.9662 12.2 1.6969 -1.4844 -1.0413 -0.6047
-1.4913 1.0134 12.21 1.3101 -1.6459 -0.7258 -0.8433
-1.8284 1.0002 12.22 1.372 -1.264 -0.3318 -1.1079
-1.8449 0.91 12.23 0.9998 -1.1964 0.1057 -1.1424
-1.9709 1.06 12.24 0.782 -0.6843 0.6054 -1.203
-2.1226 1.1505 12.25 0.399 -0.3968 1.0208 -1.3054
-1.8087 1.0901 12.26 0.0893 -0.1287 1.2897 -1.1632
-2.1173 1.2016 12.27 -0.2574 0.0007 1.5371 -0.9745
-2.0123 1.2957 12.28 -0.6326 -0.0506 1.7733 -0.6941
-2.2408 1.264 12.29 -0.9552 -0.2854 1.7449 -0.2965
-2.0435 1.4285 12.3 -1.2236 -0.6211 1.3642 0.037
-1.9779 1.5105 12.31 -1.3381 -1.1181 1.1248 0.4004
-1.943 1.3601 12.32 -1.65 -1.4406 1.069 0.6599
-2.0772 1.3639 12.33 -1.5814 -1.8185 0.8328 0.8398
-1.9914 1.4662 12.34 -1.9391 -2.1957 0.7551 0.9769
-2.1299 1.4213 12.35 -1.6312 -2.2357 0.7919 1.0489
-2.0893 1.5215 12.36 -1.5806 -2.4045 1.0451 1.0206
-1.6835 1.4561 12.37 -1.7623 -2.0729 1.4188 0.7594
-1.7038 1.393 12.38 -1.5384 -1.7026 1.6951 0.5595
-1.6668 1.3862 12.39 -1.3694 -1.5266 1.8837 0.2491
-1.696 1.1096 12.4 -1.1345 -1.0313 2.178 -0.0493
-1.5737 1.2049 12.41 -1.0995 -0.807 2.496 -0.3455
-1.3326 1.0518 12.42 -0.9365 -0.6848 2.7809 -0.6241
-1.3855 0.9065 12.43 -0.8565 -0.7551 2.4964 -0.7127
-1.3409 0.7078 12.44 -0.7302 -0.9354 2.1178 -0.8914
-1.1519 0.5002 12.45 -0.7923 -1.1957 1.6434 -0.7847
-1.2552 0.4209 12.46 -0.7963 -1.6357 1.0425 -0.6761
-1.0126 0.2268 12.47 -0.7554 -2.2562 0.5875 -0.5496
-1.0716 0.0417 12.48 -0.8864 -2.6679 0.0238 -0.2362
-1.0194 -0.1177 12.49 -0.8838 -3.002 -0.4034 0.0639
-0.9197 -0.3028 12.5 -1.0586 -2.8598 -0.6685 0.3623
-0.777 -0.4681 12.51 -1.0302 -2.8385 -0.8463 0.5957
-0.8091 -0.5556 12.52 -1.2428 -2.3644 -0.7679 0.8312
-0.8366 -0.7634 12.53 -1.3494 -1.9788 -0.5228 1.1549
-0.8225 -0.8041 12.54 -1.3656 -1.7735 -0.2253 1.0933
-0.8342 -1.0251 12.55 -1.5874 -1.2668 0.1208 1.1117
-0.8608 -1.0552 12.56 -1.6087 -0.9986 0.3723 0.8711
-0.874 -1.084 12.57 -1.5965 -0.8891 0.6143 0.6884
-0.8523 -1.1703 12.58 -1.5211 -0.9791 0.6855 0.4154
-0.8333 -1.262 12.59 -1.231 -1.1579 0.7203 0.1184
-1.0644 -1.1573 12.6 -1.1952 -1.5237 0.4969 -0.2261
-1.0716 -1.1091 12.61 -0.8702 -1.6543 0.2513 -0.513
-1.1103 -1.0216 12.62 -0.6906 -2.3253 -0.0422 -0.8358
-1.1407 -1.0586 12.63 -0.4249 -2.2838 -0.2877 -1.0472
-1.3849 -0.8684 12.64 -0.1733 -2.6474 -0.4282 -1.1174
-1.3445 -0.7456 12.65 0.0765 -2.5935 -0.4643 -1.1783
-1.6617 -0.5784 12.66 0.3401 -2.9059 -0.3303 -0.9732
-1.5962 -0.4472 12.67 0.5569 -2.213 -0.0559 -0.864
-1.8773 -0.2322 12.68 0.7146 -2.0308 0.3437 -0.613
-1.869 -0.0473 12.69 0.7866 -1.4583 0.7819 -0.3761
-1.9686 0.1452 12.7 0.7391 -1.0762 1.3561 -0.0763
-2.1829 0.3698 12.71 0.801 -0.8241 1.8998 0.1838
-2.3784 0.5621 12.72 0.6741 -0.6237 2.1839 0.3279
-2.1519 0.7477 12.73 0.4606 -0.5895 2.4827 0.5146
-2.4045 1.073 12.74 0.2182 -0.739 2.2775 0.5216
-2.3221 1.1473 12.75 -0.0685 -0.9602 1.9226 0.4509
-2.519 1.2486 12.76 -0.4015 -1.4822 1.8946 0.2326
-2.5241 1.6756 12.77 -0.809 -1.8539 1.2067 -0.0158
-2.7981 1.6498 12.78 -1.1092 -2.2133 0.777 -0.3518
-2.7257 1.7393 12.79 -1.4546 -2.3061 0.2838 -0.6282
-2.8782 1.8727 12.8 -1.8065 -2.4605 -0.1132 -0.9544
-2.8015 1.8579 12.81 -2.1893 -2.0757 -0.3895 -1.4904
-3.0539 1.8947 12.82 -2.3931 -1.9462 -0.5411 -1.5298
-3.1658 2.2612 12.83 -2.9226 -1.4044 -0.5371 -1.7546
-2.8218 2.0148 12.84 -2.9534 -0.8291 -0.3356 -1.9157
-2.9012 1.9881 12.85 -2.7084 -0.4625 -0.1656 -1.7986
-3.0048 2.1994 12.86 -3.1281 -0.1348 0.0576 -1.8224
-3.0804 1.856 12.87 -2.8665 0.0503 0.2108 -1.6708
-2.6185 1.8134 12.88 -2.6622 0.05 0.2873 -1.6014
-2.5289 1.9301 12.89 -2.5558 -0.116 0.1843 -1.2505
-2.7583 1.5315 12.9 -2.0176 -0.374 -0.0034 -0.9871
-2.6706 1.4054 12.91 -2.0682 -0.8004 -0.2972 -0.7329
-2.2657 1.374 12.92 -1.7392 -1.1298 -0.7489 -0.6029
-2.3151 1.1498 12.93 -1.2434 -1.5262 -1.0521 -0.495
-2.2382 0.8477 12.94 -1.0971 -1.4715 -1.4644 -0.4106
-2.2725 0.662 12.95 -0.7948 -1.4284 -1.9021 -0.5145
-1.939 0.5374 12.96 -0.5119 -1.3161 -2.0074 -0.7429
-1.8542 0.2812 12.97 -0.3211 -1.0324 -1.7556 -0.9304
-1.619 0.1103 12.98 -0.1456 -0.6085 -1.6528 -1.2621
-1.6396 -0.0879 12.99 -0.0434 -0.1811 -1.2034 -1.6733
-1.3695 -0.2489 13.0 0.0126 0.228 -0.6576 -2.0701
-1.3591 -0.4733 13.01 0.0123 0.4913 -0.0825 -2.3962
-1.1639 -0.6315 13.02 -0.0293 0.6579 0.4664 -2.4018
-1.0226 -0.6899 13.03 -0.1191 0.6432 0.8256 -2.5004
-0.9973 -0.9341 13.04 -0.215 0.4616 1.1568 -2.9476
-0.7903 -0.948 13.05 -0.3359 0.167 1.3167 -2.6022
-0.7111 -1.1314 13.06 -0.4768 -0.2511 1.1926 -2.8614
-0.5688 -1.0938 13.07 -0.6448 -0.5783 1.0139 -2.6685
-0.4731 -1.152 13.08 -0.6961 -0.9025 0.5757 -2.0732
-0.423 -1.0768 13.09 -0.8696 -1.1436 0.2684 -2.0045
-0.3963 -1.2597 13.1 -0.9103 -1.0228 -0.0681 -1.7272
-0.3145 -1.1289 13.11 -0.8044 -0.9788 -0.3241 -1.3992
-0.2744 -1.2827 13.12 -0.8697 -0.5623 -0.4667 -1.1435
-0.2511 -1.1938 13.13 -0.8117 -0.1841 -0.504 -0.925
-0.2261 -1.0995 13.14 -0.6612 0.2311 -0.405 -1.0398
-0.2439 -0.9967 13.15 -0.6406 0.6547 -0.1637 -1.1116
-0.2437 -0.9235 13.16 -0.511 0.9368 0.0639 -1.3032
-0.2618 -0.9679 13.17 -0.3592 1.0461 0.2618 -1.3267
-0.2812 -0.8736 13.18 -0.2184 0.9609 0.3912 -1.827
-0.3111 -0.8514 13.19 -0.0758 0.6369 0.4581 -1.9575
-0.3772 -0.7361 13.2 0.0089 0.3487 0.3394 -2.2895
-0.4216 -0.6379 13.21 0.0582 -0.0874 0.0134 -2.4248
-0.484 -0.5604 13.22 0.0812 -0.4506 -0.4376 -2.9425
-0.5487 -0.5537 13.23 0.0434 -0.8776 -0.9006 -2.7566
-0.5714 -0.51 13.24 -0.0452 -1.0461 -1.4176 -3.0463
-0.6166 -0.5549 13.25 -0.1703 -1.0117 -2.0692 -2.7872
-0.7204 -0.5141 13.26 -0.3958 -0.8511 -2.3625 -2.4447
-0.8652 -0.5164 13.27 -0.6017 -0.5888 -2.5289 -2.3227
-0.8756 -0.5166 13.28 -0.9125 -0.199 -2.4778 -2.1766
-0.9741 -0.55 13.29 -1.1084 0.1843 -2.58 -1.8696
-1.1081 -0.627 13.3 -1.4042 0.5114 -2.4457 -1.5336
-1.1665 -0.5912 13.31 -1.7537 0.7379 -1.7188 -1.0371
-1.1527 -0.7022 13.32 -1.8391 0.833 -1.4869 -0.8377
-1.1485 -0.8444 13.33 -1.9722 0.7278 -0.9422 -0.8073
-1.1966 -0.805 13.34 -2.4873 0.389 -0.479 -0.6522
-1.1222 -0.9147 13.35 -2.1969 0.0163 -0.2371 -0.8288
-1.2298 -1.0912 13.36 -2.2953 -0.4589 -0.1529 -0.8413
-1.3711 -1.0263 13.37 -2.5011 -0.8052 -0.183 -1.0476
-1.3249 -1.3056 13.38 -2.2843 -1.1328 -0.2921 -1.4682
-1.3342 -1.4168 13.39 -2.2739 -1.5457 -0.5057 -1.4785
-1.2447 -1.2936 13.4 -2.0072 -1.3049 -0.7282 -2.0425
-1.1876 -1.5734 13.41 -1.5618 -1.2599 -1.0937 -1.989
-1.0153 -1.5337 13.42 -1.2936 -0.9428 -1.0801 -2.3921
-0.9956 -1.5305 13.43 -0.818 -0.6574 -1.0112 -2.512
-0.9723 -1.5241 13.44 -0.4339 -0.2843 -1.0221 -2.178
-0.9174 -1.5688 13.45 -0.0351 -0.0006 -0.6383 -1.9561
-0.8172 -1.7019 13.46 0.3541 0.194 -0.287 -1.7792
-0.6641 -1.412 13.47 0.6881 0.2126 0.0946 -1.7452
-0.5883 -1.4831 13.48 0.9083 0.0742 0.4749 -1.1862
-0.4574 -1.4971 13.49 1.1792 -0.2222 0.7198 -0.9981
-0.2712 -1.4588 13.5 1.3462 -0.6391 0.7961 -0.5477
-0.154 -1.1879 13.51 1.5631 -1.1609 0.811 -0.2791
-0.01 -1.1923 13.52 1.5024 -1.6815 0.5309 -0.0297
0.14 -1.0539 13.53 1.4474 -1.8058 0.0889 0.1166
0.2659 -0.9279 13.54 1.2769 -2.2979 -0.4434 0.1601
0.4165 -0.6544 13.55 1.1907 -2.3045 -0.9334 0.1233
0.582 -0.5785 13.56 1.1241 -1.7921 -1.4853 -0.0264
0.7279 -0.4044 13.57 0.7726 -1.6292 -2.1757 -0.2349
0.849 -0.2211 13.58 0.4926 -1.452 -2.4419 -0.4505
1.0068 -0.0423 13.59 0.2385 -0.9907 -2.4078 -0.8262
1.1687 0.1201 13.6 -0.0031 -0.6179 -2.6973 -0.9662
1.2156 0.2704 13.61 -0.2542 -0.4766 -2.5199 -1.3214
1.464 0.4002 13.62 -0.4685 -0.4221 -1.9367 -1.2553
1.528 0.5405 13.63 -0.6539 -0.6261 -1.883 -1.2797
1.4065 0.7048 13.64 -0.7535 -0.8811 -1.3388 -1.4341
1.5058 0.7162 13.65 -0.8306 -1.266 -1.16 -1.228
1.7457 0.8559 13.66 -0.9053 -1.6594 -1.0445 -0.9916
1.6133 0.9243 13.67 -0.8685 -2.1539 -0.899 -0.6219
1.7006 0.9719 13.68 -0.7907 -2.5904 -1.1199 -0.3073
1.692 0.9311 13.69 -0.6649 -2.9181 -1.3133 0.0202
1.6993 0.9408 13.7 -0.4865 -2.6399 -1.4665 0.321
1.995 0.8964 13.71 -0.3583 -2.6743 -1.8166 0.6817
1.7232 0.723 13.72 -0.24 -2.2039 -1.9668 0.8832
1.7269 0.6353 13.73 -0.0925 -1.6921 -1.941 0.9168
1.9686 0.5636 13.74 0.0116 -1.3157 -2.073 0.9406
1.6391 0.3577 13.75 0.1002 -1.0861 -1.8011 0.7971
1.781 0.2357 13.76 0.1512 -0.8432 -1.1896 0.6761
1.5472 0.0378 13.77 0.1513 -0.8582 -0.7271 0.4055
1.6781 -0.1674 13.78 0.1388 -0.9986 -0.2335 0.156
1.4913 -0.34 13.79 0.0859 -1.1824 0.3104 -0.1474
1.5498 -0.5516 13.8 -0.0071 -1.5377 0.7014 -0.4238
1.39 -0.8729 13.81 -0.1064 -1.9503 0.9595 -0.6645
1.1429 -0.9711 13.82 -0.2252 -2.1968 0.9882 -0.7664
1.0349 -1.2817 13.83 -0.3478 -2.7035 0.9876 -0.8922
0.9886 -1.6441 13.84 -0.5303 -2.5715 0.7653 -0.8535
0.9174 -1.8454 13.85 -0.624 -3.0288 0.3228 -0.6581
0.9522 -1.7809 13.86 -0.7054 -2.5938 -0.1887 -0.5152
0.847 -2.1139 13.87 -0.6879 -2.2127 -0.6679 -0.2457
0.7367 -2.3872 13.88 -0.6953 -1.8536 -1.0667 0.0821
0.5941 -2.5895 13.89 -0.5516 -1.242 -1.4033 0.3597
0.594 -2.5847 13.9 -0.48 -0.9241 -1.5905 0.6687
0.4653 -2.5404 13.91 -0.288 -0.7803 -1.4884 0.8758
0.4425 -2.6627 13.92 -0.0485 -0.6569 -1.2449 1.0687
0.4222 -2.9415 13.93 0.2121 -0.7944 -1.1904 1.196
0.3637 -2.78 13.94 0.476 -1.169 -0.9224 1.1049
0.3637 -2.9537 13.95 0.8956 -1.2954 -0.7345 0.9122
0.3687 -2.9767 13.96 1.1829 -1.7175 -0.4924 0.6957
0.3262 -3.0123 13.97 1.5536 -2.3265 -0.4685 0.349
0.3541 -2.6434 13.98 1.9057 -2.6103 -0.6917 0.0468
0.4134 -2.4587 13.99 2.1069 -2.5434 -0.8427 -0.3173
0.3992 -2.2291 14.0 2.2586 -2.3045 -1.2193 -0.5916
0.4385 -2.1213 14.01 2.4307 -1.9924 -1.7305 -0.8483
0.5604 -2.333 14.02 2.5567 -1.646 -1.9938 -1.096
0.5732 -1.9885 14.03 2.4753 -1.2637 -2.0379 -1.0285
0.6831 -2.0271 14.04 2.6022 -0.8805 -2.5497 -1.1907
